ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
TSM,9.037018175888045,11.666313009438012,-22.537496048862018,183,Taiwan Semiconductor Manufacturing Company Limited,106.44,0.75,0.0071,20329430,548116382163,13415591,101.6003
CLOV,10.068468364197525,12.956150400754352,-22.28811759076752,184,"Clover Health Investments, Corp.",3.13,0.25,0.08680555,17259819,1370461557,9877506,2.88
BEST,49.031956214689274,62.76203703703702,-21.876410439395677,185,BEST Inc.,0.586,0.07570005,0.1483442,3070212,240428784,2953792,0.5103
EL,14.07196969696971,17.97916666666668,-21.73180238070155,186,The Estée Lauder Companies Inc.,270.88,11.980011,0.046272735999999995,1843992,99155623936,2173997,258.9
GOOG,10.520808800253235,13.43368041582831,-21.683347566784207,187,Alphabet Inc.,2673.81,80.6001,0.031081207000000003,1599464,1814979543040,1514630,2593.21
XELA,9.109428030303036,11.62805964052287,-21.65994747259983,188,"Exela Technologies, Inc.",0.507,0.03200004,0.067368493,45219047,176952669,51158193,0.475
SNAP,8.321300127189456,10.529146692851032,-20.968903084621626,189,Snap Inc.,32.81,0.25,0.00768,34000533,48513966561,38242691,29.58
NINE,8.882900000000005,11.205991504583036,-20.7307983736462,190,"Nine Energy Service, Inc.",2.51,0,0,4938537,82466186,3132558,3.27
LOCL,9.668333333333345,12.141666666666673,-20.370624571036323,191,Local Bounti Corporation,6.45,0,0,359406,556924482,164021,6.01
USIO,19.166666666666664,23.854166666666664,-19.650655021834062,192,"Usio, Inc.",3.33,0.09999991,0.030959723,94123,84910835,47998,3.23
GOOD,42.333333333333336,52.571428571428555,-19.47463768115939,193,Gladstone Commercial Corporation,21.54,0.05000114,0.0023267170000000003,299823,814945987,349696,21.49
AMPL,28.46004830917874,35.17541079812207,-19.091070542101097,194,"Amplitude, Inc.",17.16,1.4499998,0.09229789000000001,2489068,1009045169,1533538,15.71
GO,29.84545454545455,36.68070660522274,-18.634461253249025,195,Grocery Outlet Holding Corp.,31.12,1.0200005,0.033887057,924441,2988624896,1168557,30.1
DNN,10.530078828828838,12.939341563786023,-18.619670275187016,196,Denison Mines Corp.,1.49,0.02,0.01361,12886472,1197449418,9677024,1.48
ZNGA,13.802083333333348,16.957090643274864,-18.60582912666556,197,Zynga Inc.,8.97,0.11999989,0.013559308999999999,26835892,10146378700,28152736,8.85
RBLX,8.044244152046787,9.73802810715856,-17.393500372695048,198,Roblox Corporation,41.7,0.19,0.00458,21385294,22852906102,23447224,37.87
UWMC,7.385208333333337,8.84666666666667,-16.519875659382045,199,UWM Holdings Corporation,4.49,0.39,0.09512190000000001,4999157,7207213056,2850471,4.1
CB,25.731112637362628,30.68487787356322,-16.143995282016565,200,Chubb Limited,210.97,0,0,2064721,89921585716,2467979,207.45
