ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
SBFM,10.445649399399382,8.746801034759887,19.422510674339712,166,Sunshine Biopharma Inc,3.28,0.00999999,0.0030581009999999997,1087533,1697262524,7339726,3.27
NRXP,7.329203344120816,6.311899908731378,16.117230154143947,167,"NRx Pharmaceuticals, Inc.",3.27,0.17000008,0.054838734,567248,193486012,396142,3.1
DAL,11.665966810966811,10.066434760448528,15.889757283312612,168,"Delta Air Lines, Inc.",36.925,-0.005,-0.00014,23533142,23632606037,27330241,34.86
XSPA,13.47794271870435,11.669085412876168,15.50127745086356,169,"XpresSpa Group, Inc.",1.17,0.11000001,0.1037736,2823023,123624536,2400282,1.06
SNDL,6.186212642479827,5.359330006840235,15.42884342976123,170,Sundial Growers Inc.,0.4845,0.0133,0.02822581,50957870,799564867,47650994,0.4712
KTTA,14.688636363636354,12.881666666666657,14.027452687046438,171,Pasithea Therapeutics Corp.,1.29,0.04999995,0.04032254,240154,16972757,255335,1.24
BCRX,9.214848037396406,8.086777050035687,13.949574476716165,172,"BioCryst Pharmaceuticals, Inc.",15.47,0.31000042,0.020448577000000003,5582182,2860411267,3339265,15.16
DKNG,8.624111615224205,7.626124684764868,13.086422943661958,173,DraftKings Inc.,18.32,2.1900005,0.1357719,36905143,7486965736,24409779,16.13
PSFE,9.218074246606855,8.161712962962975,12.942886970388944,174,Paysafe Limited,3.19,-0.06,-0.01846,10866936,476785871,8132336,2.97
NNDM,9.104107981220654,8.061098856209137,12.938795859179052,175,Nano Dimension Ltd.,3.46,0.22000003,0.067901244,3736163,859679329,3230833,3.24
IINN,17.75,15.781666666666672,12.472277959657795,176,Inspira Technologies Oxy B.H.N. Ltd.,2.4,-0.02999997,-0.012345667,125542,16699121,229635,2.43
INTC,12.806864035087706,11.477486887508626,11.582475855632568,177,Intel Corporation,46.63,1.8199997,0.040615926,38271765,195992895488,34448890,44.81
F,11.66179367873912,10.487461857828118,11.197483593558433,178,Ford Motor Company,16.57,-0.01,-0.0006,82594019,65215696992,65263720,16.06
RIDE,8.394028358738037,7.6648678689462235,9.51302099734772,179,Lordstown Motors Corp.,2.4,0.21000004,0.09589043,8035761,469587384,4295298,2.19
DOCU,15.28680555555555,13.96977558839627,9.427710265104361,180,"DocuSign, Inc.",83.17,6.529999,0.08520353,10848732,16465305479,8366228,76.64
NVDA,8.866613338988326,8.12156274042637,9.17373444464511,181,NVIDIA Corporation,244.96,15.230011,0.066295266,66272179,610440314880,49199569,229.73
ASHR,13.571428571428568,12.5,8.571428571428541,182,Xtrackers Harvest CSI 300 China A-Shares ETF,33.95,0,0,18320330,2974020034,44176050,30.9
NICE,42.88750000000001,39.55026455026454,8.437959866220801,183,NICE Ltd.,212.89,6.9900055,0.033948548,488840,14146881536,443099,205.9
SQ,7.156930014430007,6.627141703109807,7.994220360062565,184,"Block, Inc.",118.89,2.84,0.02447,25395970,49321250000,17524040,103.09
AQST,10.05166666666668,9.3194240944241,7.857165473139993,185,"Aquestive Therapeutics, Inc.",2.61,0.08999991,0.035714254,144897,108230457,241250,2.52
ETEK,10.546388888888881,9.833479960899316,7.2498131976095115,186,"Eco-Tek Group, Inc.",0.0022,-0.0002,-0.08333338,57294909,12779503,38889859,0.0024
SAVA,11.05516371758175,10.309432129173501,7.233488509012909,187,"Cassava Sciences, Inc.",37.19,2.3400002,0.067144914,747422,1485423319,705704,34.85
SOFI,5.176347732773423,4.838023485868459,6.99302613749575,188,"SoFi Technologies, Inc.",8.57,0.3699999,0.045121937,82249103,7101029926,52317434,8.2
V,12.989305555555553,12.164743589743576,6.778293021376847,189,Visa Inc.,212.45,0.58,0.00274,9228224,466961480000,8277668,206.14
ACHC,19.999999999999996,18.75,6.666666666666643,190,"Acadia Healthcare Company, Inc.",65.77,1.43,0.02223,345505,5915065464,365924,64.34
OPEN,10.473648025101511,9.849271708683482,6.339314569498122,191,Opendoor Technologies Inc.,7.73,0.6700001,0.09490087000000001,18307367,4787416678,15321876,7.06
GO,30.555555555555557,28.819444444444443,6.024096385542177,192,Grocery Outlet Holding Corp.,31.12,1.0200005,0.033887057,924441,2988624896,1168557,30.1
SPY,5.193800439027152,4.917402835110929,5.620804582913297,193,SPDR S&P 500 ETF Trust,436.58,1.03,0.00236,144678328,394795586500,106219117,426.17
AEI,12.845312124849961,12.175361394557815,5.502512069921828,194,Alset EHome International Inc,0.42,-0.00150001,-0.0035587436,6107484,19322024,11870760,0.4215
ROSE,15.999999999999993,15.192857142857141,5.312646920545339,195,Rose Hill Acquisition Corporation,9.96,-0.05000019,-0.004995024,5725,124625000,65719,10.01
XELA,8.217570185890066,7.812726623499344,5.181847284570562,196,"Exela Technologies, Inc.",0.507,0.03200004,0.067368493,45219047,176952669,51158193,0.475
HMBL,9.46159518426235,9.077641514697966,4.2296632769944775,197,HUMBL Inc,0.127,0.00300001,0.024193596999999997,11277089,156445210,7501569,0.124
MMAT,10.272845774139782,9.863108992369352,4.154235566974118,198,Meta Materials Inc.,1.73,0.03999996,0.023668616,5399875,492726139,5239232,1.69
CODX,13.073053391053403,12.60157191664546,3.7414496979155443,199,"Co-Diagnostics, Inc.",6.15,0.46000004,0.08084358999999999,796423,179334624,1462103,5.69
HTBX,7.527319094304397,7.281278248587575,3.3790886341220183,200,"Heat Biologics, Inc.",2.33,0.23000002,0.10952382,334653,59764090,108141,2.1
