ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
IMMR,6.347619047619046,-6.666666666666665,-195.21428571428572,38,Immersion Corporation,5.25,0.15999985,0.031434152,244035,176341200,328452,5.09
AGQ,-4.1666666666666625,5.000000000000004,-183.33333333333317,39,ProShares Ultra Silver,39.39,0.15,0.00382,1041880,559033837,1188894,39.1
BYSI,18.75,-25,-175,40,BeyondSpring Inc.,1.86,0.13,0.075144506,387212,72542513,257287,1.73
CHGG,12.329166666666659,-16.666666666666664,-173.97499999999994,41,"Chegg, Inc.",31.82,1.0100002,0.032781572,2406421,4290879206,2122485,30.81
MBRX,9.583333333333321,-13.043981481481481,-173.46938775510193,42,"Moleculin Biotech, Inc.",1.38,0.11000001,0.08661418,229559,40007923,70975,1.27
AREB,11.270716271239522,-16.879999999999985,-166.7696461566323,43,"American Rebel Holdings, Inc.",1.69,0.25,0.1736111,28843135,,,1.44
APVO,4.425925925925922,-6.874999999999998,-164.37710437710433,44,Aptevo Therapeutics Inc.,4.74,0.25999975,0.05803566,68802,22873819,47050,4.48
FVRR,-8.214285714285719,14.583333333333325,-156.32653061224494,45,Fiverr International Ltd.,65,0.35,0.00541,1193924,2376605632,955695,59.64
TALK,-12.783333333333335,24.523809523809526,-152.12621359223303,46,"Talkspace, Inc.",1.35,-0.04999995,-0.035714254,1184547,209404545,262819,1.4
DRUG,-0.4166666666666763,0,-141.66666666666762,47,Bright Minds Biosciences Inc.,1.45,-0.07999992,-0.052287536,20019,18362635,12516,1.53
A,-3.589743589743588,9.501666666666653,-137.78014653299695,48,"Agilent Technologies, Inc.",135,4.720001,0.03622967,1645105,40524570624,1649205,130.28
COCP,-1.395876623376624,3.718677966101702,-137.53690521472944,49,"Cocrystal Pharma, Inc.",0.5001,0.02010003,0.041875057,156413,48929315,220957,0.48
SMSI,-1.3000000000000012,4.218425925925917,-130.8171821154987,50,"Smith Micro Software, Inc.",3.02,0.01999998,0.0066666603,740804,164610222,670384,3
CORN,3.453205128205128,-11.458333333333337,-130.13706293706292,51,Teucrium Corn Fund,25.34,0,0,468807,198919101,192621,26.22
USO,-0.9316125494426508,4.260957670801435,-121.86392406164002,52,"United States Oil Fund, LP",68.47,0.19,0.00278,7383098,3224427613,13575267,68.63
AIHS,2.499999999999991,-13.777777777777766,-118.14516129032253,53,Senmiao Technology Limited,0.2611,0.0191,0.0789256,1396100,17126468,245615,0.242
RUSL,-3.7388888888888805,20.766666666666666,-118.00428036383089,54,Direxion Daily Russia Bull 2X Shares,2.58,0,0,0,58446609,17914502,3.25
SLI,-1.6666666666666718,9.91249999999999,-116.81378730559064,55,Standard Lithium Ltd.,6.15,0,0,1922899,1008163116,1583085,5.67
CYN,-2.766666666666673,19.999999999999996,-113.83333333333337,56,Cyngn Inc.,1.28,0.02999997,0.023999977000000002,121681,33042856,82908,1.25
PALT,-2.500000000000002,26.9625,-109.27213722763098,57,"Paltalk, Inc.",2.46,-0.00999999,-0.004048579,519423,24112380,131066,2.47
CELH,-3.3442307692307605,38.74999999999999,-108.63027295285357,58,"Celsius Holdings, Inc.",49.82,4.779999,0.10612785000000001,1467096,3739832832,1165949,45.04
NUE,-0.8333333333333304,13.755902777777784,-106.05800540172146,59,Nucor Corporation,135.11,-0.410004,-0.00302541,2558149,36361478144,2977616,135.52
MRO,-0.2791824995991732,8.185143086080583,-103.41084446127695,60,Marathon Oil Corporation,21.57,-0.02,-0.00093,21045368,15777219869,25237932,21.65
HBAN,-0.4555555555555646,15.271428571428558,-102.98305789418984,61,Huntington Bancshares Incorporated,15.43,0.46000004,0.030728123,16576365,22293727232,9501587,14.97
USEG,-0.19756371049948207,7.639127883393804,-102.58620766028741,62,U.S. Energy Corp.,6.07,-0.3199997,-0.050078199999999996,1025661,28338384,924752,6.39
RAD,0.3571428571428559,-13.821031746031743,-102.58405351861953,63,Rite Aid Corporation,9.07,0.38,0.0437284,2598880,505944318,2657872,8.69
SNGX,0,0,-100,64,"Soligenix, Inc.",0.685,-0.005,-0.007246369999999999,99333,28068622,43796,0.69
TCBI,0,0,-100,65,"Texas Capital Bancshares, Inc.",63.83,2.920002,0.047939615,501668,3281819648,273438,60.91
DAVE,0,17.866666666666674,-100,66,Dave Inc.,7.42,0.73,0.10911809,924709,2215684489,891190,6.69
GIII,0,25,-100,67,"G-III Apparel Group, Ltd.",26.31,1.6499996,0.06690996,512633,1277837184,397533,24.66
WN.TO,0,0,-100,68,George Weston Limited,156.86,1.26,0.0081,232118,23035386991,118166,155.6
ELOX,0,-13.33333333333333,-100,69,"Eloxx Pharmaceuticals, Inc.",0.4281,0.00309998,0.007294066,108327,36916012,96474,0.425
ABB,0,-0.6249999999999978,-100,70,ABB Ltd,34.69,0,0,3474809,71223713278,2506123,33.31
SHOP.TO,0,10.012500000000003,-100,71,Shopify Inc.,789.19,82.17999,0.11623595999999999,387143,104979636224,169808,707.01
CAAP,0,0,-100,72,Corporación América Airports S.A.,5.61,0.11,0.02,35130,915679386,117122,5.5
SAP.TO,0,-40,-100,73,Saputo Inc.,30.12,0.960001,0.032921844,759687,13182892032,222726,29.16
PLAG,0,0,-100,74,Planet Green Holdings Corp.,0.98,0.21,0.272727,93364,29088291,6450,0.77
LIXT,0,0,-100,75,"Lixte Biotechnology Holdings, Inc.",1.21,0.11000001,0.10000000999999999,43184,15121252,19608,1.1
THMO,0,41.25000000000001,-100,76,"ThermoGenesis Holdings, Inc.",0.6,0.02940005,0.051524799999999996,74212,7027953,64705,0.5706
BAM-A.TO,0,0,-100,77,Brookfield Asset Management Inc.,69.24,1.8199997,0.026994953000000002,1973287,109860331520,2470919,67.42
NAD,0,0,-100,78,Nuveen Quality Municipal Income Fund,13.53,0,0,1071247,3204648192,478665,13.53
ASTI,0.01964285714286529,2.055411255411266,-99.04433445661292,79,"Ascent Solar Technologies, Inc.",8.28,0.24499989,0.030491586,4047,245764970,6801,8.035
MAPS,3.6285714285714255,51.66666666666666,-92.97695852534562,80,"WM Technology, Inc.",5.88,0.3000002,0.053763475,1200174,412538533,526648,5.58
BIIB,2.400666666666673,29.583333333333318,-91.8850704225352,81,Biogen Inc.,203.8,6.4400024,0.032630737,1036015,29998137344,1306304,197.36
MA,2.93668546365915,25.73163265306122,-88.58725560381502,82,Mastercard Incorporated,344.68,9.67999,0.028895499999999998,3502815,335659728896,3738901,335
VINE,4.0000000000000036,31.899999999999995,-87.46081504702194,83,"Fresh Vine Wine, Inc.",3.09,-0.11,-0.034375,44019,0,29501,3.2
ISPC,4.274999999999984,31.428571428571427,-86.39772727272732,84,iSpecimen Inc.,4.08,0.12999988,0.03291136,168645,35791081,141502,3.95
OCUP,3.0703703703703678,19.999999999999996,-84.64814814814817,85,"Ocuphire Pharma, Inc.",3.38,0.05000019,0.015015072,110555,58994640,197233,3.33
DRCT,1.9443899782135121,12.329312015503868,-84.2295338477242,86,Direct Digital Holdings Inc Class A,2.19,-0.5,-0.1858736,1098086,6200394,1845431,2.69
DISCK,3.3333333333333437,18.85937499999999,-82.32532449599552,87,"Discovery, Inc.",25.64,0.5999985,0.0239616,4437200,12452501504,6167783,25.04
AAAU,5.088888888888898,25,-79.6444444444444,88,Goldman Sachs Physical Gold ETF,19.17,0.12999916,0.006827687,1089413,724437000,729506,19.04
FRTA,4.499999999999993,22.008928571428577,-79.553752535497,89,"Forterra, Inc.",23.055,-0.265,-0.01136,584059,1555052257,242175,23.32
INDP,5.603124999999998,26.61538461538462,-78.94779624277459,90,"Indaptus Therapeutics, Inc.",3.42,0.23000002,0.07210032,48824,28513655,108359,3.19
VLON,1.8000000000000016,8.337037037037032,-78.40959573522875,91,"Vallon Pharmaceuticals, Inc.",7.21,-0.4499998,-0.058746715,255115,49461189,545360,7.66
HOTH,5.222222222222217,23.95833333333335,-78.20289855072467,92,"Hoth Therapeutics, Inc.",0.591,0.0474,0.08719645999999999,1495463,14384507,304888,0.5436
GOOGL,1.9539532520325364,8.423570240162025,-76.80374002561943,93,Alphabet Inc.,2665.61,81.65015,0.031598845,1700954,1820760997888,1545976,2583.96
AEHR,3.3333333333333437,14.11826923076922,-76.38992939680801,94,Aehr Test Systems,10.36,1.02,0.10921,951193,278081245,811104,9.34
YCBD,3.3333333333333215,13.349999999999994,-75.03121098626724,95,"cbdMD, Inc.",0.83,0.05,0.0641026,120986,48889465,187668,0.78
LOV,6.279166666666658,25,-74.88333333333337,96,Spark Networks SE,2.52,-0.05999994,-0.023255794,72600,68772238,16153,2.58
SEV,3.329960317460312,13.141666666666652,-74.66105021590121,97,Sono Group N.V.,4.53,0.26999998,0.06338027,360137,314322659,223228,4.26
ERIC,-2.388888888888885,-8.793333333333331,-72.83295425827652,98,Telefonaktiebolaget LM Ericsson (publ),8.89,0.2300005,0.026558948,7226424,27344322193,6468586,8.66
CFVI,1.8802893166723011,6.9023770442520505,-72.75881475877777,99,CF Acquisition Corp. VI,11.4,0.04999924,0.004405219,1145594,350594000,889769,11.35
NUZE,5.74404761904761,20.27430555555556,-71.66833851197619,100,"NuZee, Inc.",2.11,0.13999987,0.071065917,36252,38149315,79472,1.97
LMT,4.803797977700608,16.679897042612566,-71.20007416455736,101,Lockheed Martin Corporation,421.88,0.54,0.00128,5813894,112301477273,1778690,448.67
OCX,4.4399999999999995,14.999999999999991,-70.39999999999999,102,OncoCyte Corporation,1.2,0.05000007,0.043478327,843377,112079624,255504,1.15
UPWK,23.35333333333334,78.8,-70.3637901861252,103,Upwork Inc.,20.86,2.4800014,0.13492936,1981239,2695437938,892597,18.38
EL,12.254999999999994,40.20000000000002,-69.51492537313435,104,The Estée Lauder Companies Inc.,270.88,11.980011,0.046272735999999995,1843992,99155623936,2173997,258.9
CELZ,6.108730158730147,19.047619047619047,-67.92916666666673,105,"Creative Medical Technology Holdings, Inc.",1.7,0.19000006,0.12582785,156796,12036689,41226,1.51
RIBT,4.288553921568639,12.020833333333325,-64.32398817412567,106,RiceBran Technologies,0.383,-0.02350003,-0.057810639999999996,1217274,19782875,1902570,0.4065
MO,7.912962962962955,22.120000000000005,-64.22711137901015,107,"Altria Group, Inc.",51.28,-0.260002,-0.00504467,9425749,93189095424,8346858,51.54
PM,19.166666666666664,52.500000000000014,-63.49206349206351,108,Philip Morris International Inc.,93.77,0,0,6299233,145327354400,8224694,92.66
PTRA,10.075623278236922,26.155674603174607,-61.47825115925701,109,Proterra Inc.,7.48,0.59000015,0.08563137,6396017,1656880000,2543997,6.89
FTCH,5.164393939393941,13.33333333333333,-61.26704545454543,110,Farfetch Limited,13.66,2.5599995,0.23063057,22595856,4616031431,15840176,11.1
KO,5.1231541218638155,12.566944444444438,-59.23309644192272,111,The Coca-Cola Company,59.45,-0.01,-0.00017,17344698,257758797943,18607191,59.62
BKR,7.025000000000015,16.964285714285722,-58.58947368421046,112,Baker Hughes Company,33.65,-1.2199974,-0.03498702,19150351,34846178400,14491526,34.87
BMO,4.814814814814827,11.139999999999993,-56.779041159651435,113,Bank of Montreal,119.38,3.0499954,0.026218476,979799,77415415808,891974,116.33
ABUS,5.4098039215686455,12.512577160493832,-56.7650704392928,114,Arbutus Biopharma Corporation,2.98,0.12000012,0.041958084,1921774,441465956,1418002,2.86
MARPS,2.527418032786888,5.7952310593268,-56.38796784954276,115,Marine Petroleum Trust,11.5,0.78999996,0.073762836,657701,23386516,800813,10.71
XLE,4.415731707317083,9.655017006802712,-54.264899748950654,116,Energy Select Sector SPDR Fund,71.48,-0.01,-0.00014,53747445,35685663300,62362196,71.82
SDC,6.000945566778904,12.84267310789049,-53.27339163455041,117,"SmileDirectClub, Inc.",2.47,0.28999996,0.1330275,5374609,295467091,4078527,2.18
PHUN,5.28599011384141,10.837739940937618,-51.226084565154295,118,"Phunware, Inc.",2.59,0.15999985,0.06584356,8269038,249821114,3426599,2.43
MFC,-2.1428571428571463,-4.385964912280693,-51.14285714285697,119,Manulife Financial Corporation,20.1,0.9,0.046875,7656610,40285827072,9536615,19.2
BENE,5.3333333333333455,10.000000000000009,-46.666666666666586,120,Benessere Capital Acquisition Corp.,10.23,0.00999928,0.0009784026,26720,121554125,21202,10.22
LABD,12.894683333333345,23.624999999999986,-45.41932980599639,121,Direxion Daily S&P Biotech Bear 3X Shares,42.35,-0.1,-0.00236,3489902,62232719,2225489,49.7
