ticker,sentiment,lastSentiment,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
ACY,31.266666666666666,-2.5944444444444326,37,AeroCentury Corp.,2.92,0.08,0.02817,143419,12897088,411543,2.84
APPH,31.26100235155791,16.67511973180076,38,"AppHarvest, Inc.",4.86,0.16,0.03404,513639,489628612,2626348,4.7
EVBG,31.25,35.33333333333333,39,"Everbridge, Inc.",33.01,1.56,0.0496,504359,1301526764,1458676,31.45
TIVC,31.25,7.8125,40,"Tivic Health Systems, Inc.",1.56,0.01,0.00645,10696,13854642,136019,1.55
CB,31.114062499999996,13.749999999999996,41,Chubb Limited,205.915,0.955,0.00466,311381,87766996837,1317311,204.96
FR,30.681818181818187,0,42,"First Industrial Realty Trust, Inc.",58.17,0.36,0.00623,44652,7665705191,573008,57.81
PCOR,30.476190476190478,42.22222222222223,43,"Procore Technologies, Inc.",51.91,2.11,0.04237,501549,6853055730,2558982,49.8
VVV,30.41666666666667,25,44,Valvoline Inc.,30.03,-0.19,-0.00629,254475,5386069539,1017916,30.22
BPOP,30.23809523809524,25,45,"Popular, Inc.",81.08,1.15,0.01439,140419,6479749170,1815385,79.93
PLAG,30.000000000000004,0,46,Planet Green Holdings Corp.,0.826,0.02399999,0.029925172,162,23804908,14656,0.802
YCBD,30.000000000000004,0,47,"cbdMD, Inc.",0.83,-0.02,-0.02353,67455,48889465,122478,0.85
EAT,29.763195876288663,29.601711309523825,48,"Brinker International, Inc.",35.15,1.22,0.03596,148222,1567660615,1223919,33.93
JACK,29.549999999999986,20.225000000000005,49,Jack in the Box Inc.,84.27,2.26,0.02756,79526,1773335661,311961,82.01
CLNE,29.47500000000001,5.254814814814823,50,Clean Energy Fuels Corp.,6.97,-0.24,-0.03329,1323724,1550850371,5117060,7.21
TD,29.317424242424227,26.328571428571436,51,The Toronto-Dominion Bank,77,-0.19,-0.00246,589497,140046929869,3083104,77.19
CGEN,29.166666666666675,-17.14285714285715,52,Compugen Ltd.,2.92,-0.02,-0.0068,229279,245040353,756727,2.94
INDO,28.88518149844701,15.058597132034635,53,Indonesia Energy Corporation Limited,22.33,-1.52,-0.06373,859048,170762289,3362075,23.85
AUY,28.67777777777778,19.167320261437904,54,Yamana Gold Inc.,5.29,-0.01,-0.00189,7409140,5077554743,16939142,5.3
ISPC,28.57142857142858,0,55,iSpecimen Inc.,3.75,0.1,0.0274,35334,32735745,157683,3.65
AAT,27.916666666666657,-1.6666666666666607,56,"American Assets Trust, Inc.",36.33,0.2,0.00554,29995,2198830780,214635,36.13
IJR,27.875000000000007,25.625000000000007,57,iShares Core S&P Small-Cap ETF,104.62,0.62,0.00596,2936826,69472911000,4936948,104
MAPS,27.2011752136752,27.14789272030651,58,"WM Technology, Inc.",5.48,0.11,0.02048,151730,385786887,882609,5.37
LTBR,27.17666666666667,0,59,Lightbridge Corporation,8.46,-0.57,-0.06312,171802,64537465,319052,9.03
ACRE,26.895833333333318,19.999999999999996,60,Ares Commercial Real Estate Corporation,14.805,-0.015,-0.00101,52740,699122702,348803,14.82
SRNE,26.70944444444445,-24,61,"Sorrento Therapeutics, Inc.",2.145,0.145,0.0725,2933218,734308794,9017550,2
ETEK,26.403787878787877,13.679166666666664,62,"Eco-Tek Group, Inc.",0.0024,0,0,0,12779503,14861273,0.0024
DISCK,26.23525641025641,18.874999999999996,63,"Discovery, Inc.",24.89,0.95,0.03968,1826341,12627849606,4936384,23.94
AY,26.00555555555555,23.050198412698396,64,Atlantica Sustainable Infrastructure plc,34.19,0.07,0.00205,91111,3843057647,561200,34.12
SY,25.950793650793646,11.66666666666667,65,So-Young International Inc.,1.47,0.13,0.09701,111834,131206538,1465524,1.34
SJR,25.83333333333333,0,66,Shaw Communications Inc.,29.92,0,0,122116,14264599210,287596,29.92
GOLD,25.725138276326764,22.41974455193332,67,Barrick Gold Corporation,23.82,0.18,0.00761,11373362,42383665301,23139519,23.64
WBEV,25.625000000000007,0,68,"Winc, Inc.",3.43,-0.04,-0.01153,5179,45135953,13826,3.47
WSR,25.625000000000007,0,69,Whitestone REIT,12.815,0.025,0.00195,46588,629803991,494626,12.79
ATEN,25.57291666666668,6.466666666666665,70,"A10 Networks, Inc.",12.6,0.05,0.00398,72929,962569465,1469354,12.55
HUSA,25.529602236235192,11.788414965986394,71,Houston American Energy Corp.,5.39,-0.86,-0.1376,2651253,53513742,9496646,6.25
IUSB,25,30.000000000000004,72,iShares Core Total USD Bond Market ETF,49.72,0.14,0.00282,340672,18073220000,1928068,49.58
CWI,25,0,73,SPDR MSCI ACWI ex-US ETF,25.86,0.08,0.0031,212041,1688658000,565055,25.78
BAB,25,8.333333333333325,74,Invesco Taxable Municipal Bond ETF,29.76,0,0,96043,2112960000,1192180,29.76
GGB,25,10.59930555555555,75,Gerdau S.A.,5.44,-0.16,-0.02857,3597780,6234409973,14401895,5.6
SNAX,24.577719298245615,-1.2380952380952381,76,"Stryve Foods, Inc.",2.35,-0.135,-0.05433,40727,20233512,941352,2.485
PACB,24.440555555555555,7.499999999999996,77,"Pacific Biosciences of California, Inc.",8.715,0.285,0.03381,1488257,1927605113,5903867,8.43
IBIO,24.337461484593838,17.87986111111113,78,"iBio, Inc.",0.3216,-0.0117,-0.0351,1076445,70095162,1917195,0.3333
VLON,24.17486666666666,1.8273809523809526,79,"Vallon Pharmaceuticals, Inc.",6.78,-0.17,-0.02446,100079,46191028,270754,6.95
ASTS,24.10223839854413,12.954587458745891,80,"AST SpaceMobile, Inc.",7.91,-0.81,-0.09289,1059552,409183541,1849659,8.72
PIK,23.89583333333334,0,81,Kidpik Corp.,1.54,-0.04,-0.02532,58048,11731464,109852,1.58
ABG,23.888888888888893,-13.124999999999998,82,"Asbury Automotive Group, Inc.",184.72,3.13,0.01724,33955,4283253556,400905,181.59
FTI,23.791666666666657,31.000000000000007,83,TechnipFMC plc,7.055,-0.345,-0.04662,3110876,3179691886,9339779,7.4
WEED.TO,23.64583333333332,0,84,Canopy Growth Corporation,7.48,0.19,0.02606,890876,2948398452,674268,7.29
SBFM,23.58820987654322,15.374013605442173,85,Sunshine Biopharma Inc,4.22,1.33,0.46021,4187519,2187006978,494148,2.89
BG,23.45277777777777,10.76205555555556,86,Bunge Limited,106.44,-1.71,-0.01581,360922,15040204465,1631303,108.15
MGA,23.440416666666653,15.544583333333328,87,Magna International Inc.,57.77,0.7,0.01227,936368,17159715821,2365731,57.07
SLB,23.40396394064872,15.205871212121224,88,Schlumberger Limited,39.2,-2.35,-0.05656,7505154,55390357187,14389361,41.55
ALPP,23.37031558185405,11.15411111111111,89,"Alpine 4 Holdings, Inc.",1.23,-0.03,-0.02381,655887,199466909,2624793,1.26
ILMN,23.165064102564116,26.99652777777779,90,"Illumina, Inc.",309.36,3.25,0.01062,232485,48569520000,945697,306.11
LGVN,22.74236111111112,7.83846153846155,91,Longeveron Inc.,5.94,0,0,80119,31639481,426560,5.94
LOVE,22.712142857142847,19.26006617903171,92,The Lovesac Company,39.77,1.62,0.04246,30480,601445051,228592,38.15
IMPP,22.69722312999274,6.538624497991963,93,Imperial Petroleum Inc,2.865,-0.575,-0.16715,6672848,13681154,24046420,3.44
WES,22.470238095238095,43.35,94,"Western Midstream Partners, LP",22.76,-0.42,-0.01812,338946,9184717862,2402425,23.18
DD,22.10227272727272,14.296590909090924,95,"DuPont de Nemours, Inc.",70.865,-0.875,-0.0122,517928,36347188854,3013745,71.74
RAIL,22.06565821256039,12.401478332073568,96,"FreightCar America, Inc.",3.945,-0.135,-0.03309,22628,62911814,272251,4.08
ALEX,21.74999999999998,13.759999999999994,97,"Alexander & Baldwin, Inc.",23.35,0.18,0.00777,111646,1697086499,252277,23.17
CORN,21.66627425044092,11.007499999999993,98,Teucrium Corn Fund,25.94,-0.06,-0.00231,75726,203629104,455196,26
BUD,21.39983333333333,14.51403508771929,99,Anheuser-Busch InBev SA/NV,57.155,0.115,0.00202,663879,99285120234,1827434,57.04
ASTR,21.39898339997577,6.277503446374411,100,"Astra Space, Inc.",3.64,0.13,0.03704,4800232,735556906,9386647,3.51
LABD,21.372435897435892,24.97499999999999,101,Direxion Daily S&P Biotech Bear 3X Shares,51.19,-0.99,-0.01897,1028887,80164769,2826439,52.18
K.TO,21.033333333333324,0,102,Kinross Gold Corporation,6.805,0.035,0.00517,1870573,8813076263,2614177,6.77
FMBI,20.700000000000006,0,103,"First Midwest Bancorp, Inc.",21.3,-0.21,-0.00976,0,2455580847,2062781,21.51
EPRT,20.700000000000006,0,104,"Essential Properties Realty Trust, Inc.",25.13,0.46,0.01865,564861,3156458651,503686,24.67
IMGN,20.658333333333335,25.791666666666657,105,"ImmunoGen, Inc.",4.88,0.04,0.00826,2392913,1076190787,5243884,4.84
NAK,20.315067878028394,22.971447028423775,106,Northern Dynasty Minerals Ltd.,0.3839,-0.0041,-0.01057,3937479,203382307,11288457,0.388
CFVI,20.314289617486338,5.860185185185185,107,CF Acquisition Corp. VI,11.16,-0.27,-0.02362,380373,342612000,1196453,11.43
ENVX,20.162499999999994,10.081249999999997,108,Enovix Corporation,12.48,-0.19,-0.015,165487,1812665437,1304112,12.67
STRN,20.13347069597071,35.50694444444444,109,"Stran & Company, Inc.",1.495,-0.005,-0.00333,616320,22406987,205601,1.5
SF,20.11666666666667,0,110,Stifel Financial Corp.,65.11,0.63,0.00977,66225,6929056725,525345,64.48
ANF,20.104166666666657,-4.82499999999999,111,Abercrombie & Fitch Co.,29.725,0.315,0.01071,436699,1679271249,1978235,29.41
MARPS,20.087429378531073,22.032962962962955,112,Marine Petroleum Trust,10.1,-1.09,-0.09741,84789,20200000,882012,11.19
FUL,19.999999999999996,0,113,H.B. Fuller Company,66.73,0.55,0.00831,18093,3525231658,322296,66.18
ABX.TO,19.999999999999996,19.999999999999996,114,Barrick Gold Corporation,30.5,0.19,0.00627,2327427,54269596629,1730282,30.31
GLSI,19.999999999999996,19.999999999999996,115,"Greenwich LifeSciences, Inc.",20.68,0.18,0.00878,12741,269213501,43908,20.5
IMMX,19.999999999999996,0,116,"Immix Biopharma, Inc.",1.98,0.08,0.04211,58992,14256000,101747,1.9
IVOL,19.999999999999996,0,117,Quadratic Interest Rate Volatility and Inflation Hedge ETF New,26.626,0.086,0.00324,66311,2020913400,492614,26.54
SCS,19.733333333333334,8.333333333333325,118,Steelcase Inc.,11.7,0.05,0.00429,117173,1018154253,724821,11.65
AAAU,19.722222222222218,26.66666666666666,119,Goldman Sachs Physical Gold ETF,19.02,-0.39,-0.02009,398228,718956000,468496,19.41
RELI,19.4047619047619,33.91214285714283,120,"Reliance Global Group, Inc.",5.57,0.39,0.07529,39408,61025527,132989,5.18
TIGR,19.404545454545442,5.385275423728819,121,UP Fintech Holding Limited,3.01,0.21,0.075,2783408,425517162,6317327,2.8
OPEN,19.28732476635515,12.279193899782136,122,Opendoor Technologies Inc.,6.87,0.4,0.06182,4723445,4260304738,16950111,6.47
GIII,19.266666666666676,-2.857142857142858,123,"G-III Apparel Group, Ltd.",24.23,0.29,0.01211,90643,1176814101,369204,23.94
AEP,19.16547619047617,5.818055555555546,124,"American Electric Power Company, Inc.",95.49,0.75,0.00792,936109,48093698637,2948391,94.74
AHPI,19.14499999999999,18.88888888888889,125,"Allied Healthcare Products, Inc.",2.96,0.18,0.06475,184680,11880070,697328,2.78
SA,18.88888888888889,13.192500000000006,126,Seabridge Gold Inc.,18.185,0.645,0.03677,262019,1438180128,612027,17.54
PHIL,18.80060606060605,8.729098360655719,127,"PHI Group, Inc.",0.002,0,0,0,57787930,151524214,0.002
AUR,18.79629629629629,12.756410256410255,128,"Aurora Innovation, Inc.",3.9,0.15,0.04,496653,2507279467,1398777,3.75
HOTH,18.75,-8.64583333333333,129,"Hoth Therapeutics, Inc.",0.5397,0.0207,0.03988,169016,12938864,1818474,0.519
INO,18.642296688222615,-1.6873280423280512,130,"Inovio Pharmaceuticals, Inc.",3.125,0.105,0.03477,1596851,657455866,6235107,3.02
TMO,18.579444444444437,10.486111111111107,131,Thermo Fisher Scientific Inc.,545.37,9.49,0.01771,246379,213344255605,1102369,535.88
ORGN,18.544292929292915,17.573484848484846,132,"Origin Materials, Inc.",5.94,0,0,399785,839331320,1755722,5.94
J,18.518518518518533,8.000000000000007,133,Jacobs Engineering Group Inc.,128.87,2.03,0.016,168713,16652155485,817551,126.84
ROSE,18.26066046966732,37.83118541986688,134,Rose Hill Acquisition Corporation,10.01,0,0,12,124750000,73259,10.01
KRYS,18.131249999999998,2.5249999999999995,135,"Krystal Biotech, Inc.",60.785,0.105,0.00173,55538,1532273447,448278,60.68
FCX,18.040664682539685,21.8506152647975,136,Freeport-McMoRan Inc.,43.69,-0.83,-0.01864,7084079,63559384293,21012009,44.52
GNUS,17.931629045557607,14.37581967213115,137,"Genius Brands International, Inc.",0.806,0.006,0.0075,728252,242579753,2878266,0.8
SEV,17.899479166666676,-7.045454545454543,138,Sono Group N.V.,4.195,0.095,0.02317,108616,289798583,278209,4.1
MNST,17.871078431372545,12.454444444444457,139,Monster Beverage Corporation,74.52,1.29,0.01762,349171,39447822247,1965854,73.23
CUBV,17.638888888888893,2.440476190476182,140,Cuba Beverage Company,0.0013,0,0,0,3786435,4024507,0.0013
EBAY,17.59645390070923,13.618393574297194,141,eBay Inc.,53.735,1.645,0.03158,3730801,31570866248,9205630,52.09
ABEV,17.542361111111116,13.375000000000004,142,Ambev S.A.,2.64,0.02,0.00763,10171067,41565353726,27252568,2.62
CRDF,17.500000000000004,19.808333333333316,143,"Cardiff Oncology, Inc.",2.23,0.12,0.05687,245887,96572516,474197,2.11
NUZE,17.479411764705866,-7.58333333333333,144,"NuZee, Inc.",2.07,0.08,0.0402,62563,37694073,168923,1.99
BMBL,17.370538720538708,6.802083333333342,145,Bumble Inc.,22.375,1.345,0.06396,2216152,2891780353,5244095,21.03
TRT,17.26426553672318,9.782083333333325,146,Trio-Tech International,6.46,-0.01,-0.00155,13411,25511703,36005,6.47
CAR,17.15836805555555,13.293819444444456,147,"Avis Budget Group, Inc.",220.49,7.35,0.03448,283786,11855192547,1526216,213.14
UA,17.1579861111111,1.9444444444444597,148,"Under Armour, Inc.",14.4,0.28,0.01983,1520828,6987340800,4345479,14.12
K,17.111289120715355,12.770370370370387,149,Kellogg Company,61.22,0.97,0.0161,668687,20824376277,2687362,60.25
L.TO,17.08333333333334,0,150,Loblaw Companies Limited,113.05,-1.49,-0.01301,226487,37708265908,334783,114.54
NRXP,17.03472222222222,12.040972222222223,151,"NRx Pharmaceuticals, Inc.",3.06,-0.1,-0.03165,176792,179959634,753528,3.16
DAVE,16.97010582010583,3.2988095238095205,152,Dave Inc.,6.66,0.23,0.03577,384669,1986064428,998951,6.43
PHUN,16.961932337906926,7.656172222222235,153,"Phunware, Inc.",2.35,0.05,0.02174,1575747,227550239,4142587,2.3
CMMB,16.916666666666668,31.660326086956523,154,Chemomab Therapeutics Ltd.,4,0.03,0.00756,17281,45618056,107668,3.97
NOVN,16.876388888888894,-9.089444444444439,155,"Novan, Inc.",3.285,0.035,0.01077,56326,61813326,108517,3.25
WAVE,16.86333333333334,13.836435810810821,156,Eco Wave Power Global AB - ADR,4.88,-0.13000011,-0.025948126000000002,22243,27802274,194424,5.01
ABT,16.75981481481481,21.98026315789474,157,Abbott Laboratories,116.815,1.295,0.01121,1216463,206001181020,5527517,115.52
MRNA,16.713191767211644,3.7383197577276484,158,"Moderna, Inc.",142.4,-7.67,-0.05111,6172960,57390078758,22841078,150.07
BCRX,16.581916666666665,19.823888888888884,159,"BioCryst Pharmaceuticals, Inc.",15.155,-0.655,-0.04143,1052118,2798549564,3122026,15.81
FTS,16.499999999999982,14.375000000000004,160,Fortis Inc.,47.13,0.17,0.00362,143163,22380269766,622504,46.96
D,16.44723214285715,17.169246031746034,161,"Dominion Energy, Inc.",80.54,-0.78,-0.00959,1931073,65115569075,3121156,81.32
WISH,16.434375825825832,17.781096681096685,162,ContextLogic Inc.,1.69,-0.09,-0.05056,8350073,975130000,12807880,1.78
JAKK,16.327222222222225,11.77307692307692,163,"JAKKS Pacific, Inc.",13.5,-0.05,-0.00369,22295,128297723,99598,13.55
DAC,16.290928270042194,10.752145593869722,164,Danaos Corporation,93.52,-0.33,-0.00352,130963,1937429338,644112,93.85
OXY,16.188898728428704,18.8131117295403,165,Occidental Petroleum Corporation,53.35,-2.24,-0.0403,18711243,49832313813,53706914,55.59
MBRX,15.999999999999993,-9.999999999999998,166,"Moleculin Biotech, Inc.",1.23,0,0,31315,35149818,85639,1.23
SOS,15.983041666666665,9.490381944444447,167,SOS Limited,0.5793,-0.0018,-0.0031,1084155,105649126,4998530,0.5811
GOOS,15.952380952380963,-40,168,Canada Goose Holdings Inc.,21.57,0.27,0.01268,306353,1168887618,1244912,21.3
DRUG,15.813505747126456,21.819696969696967,169,Bright Minds Biosciences Inc.,1.56,0.02999997,0.019607825000000002,5628,18362635,52386,1.53
NA.TO,15.775000000000006,0,170,National Bank of Canada,98.68,-0.46,-0.00464,1819317,33378164324,512560,99.14
XAIR,15.639583333333329,27.970833333333324,171,"Beyond Air, Inc.",6.37,-0.1,-0.01546,34334,190026018,120346,6.47
ECEZ,15.625,0,172,Ecosciences Inc,0.0001,0,0,0,2393674,25422162,0.0001
RBLX,15.610048669170817,8.25438596491228,173,Roblox Corporation,37.39,0.71,0.01936,11852966,20584682225,23358320,36.68
DRCT,15.579336734693893,11.282900432900433,174,Direct Digital Holdings Inc Class A,2.89,0.04,0.01404,628522,8497505,7924996,2.85
BFRI,15.526049382716046,5.859259259259253,175,Biofrontera Inc.,2.32,0.05,0.02203,118849,39683018,462119,2.27
AQST,15.500000000000004,-2.5757575757575757,176,"Aquestive Therapeutics, Inc.",2.52,0.17,0.07234,124817,104498372,255596,2.35
Z,15.484829847080261,13.739619883040932,177,"Zillow Group, Inc.",46.41,0.28,0.00607,524309,11282808753,3427262,46.13
YANG,15.415128434886505,13.647981220657268,178,Direxion Daily FTSE China Bear 3X Shares,44.32,0.62,0.01419,6319668,96499576,8563671,43.7
AEI,15.298771581732119,0,179,Alset EHome International Inc,0.4253,-0.0549,-0.11433,6439687,19445473,49881075,0.4802
R,15.182352941176468,16.45000000000001,180,"Ryder System, Inc.",78.22,0.74,0.00955,74585,4208217149,668397,77.48
ERIC,15.148039215686282,12.618277777777775,181,Telefonaktiebolaget LM Ericsson (publ),8.595,-0.045,-0.00521,2780030,26407241488,14460262,8.64
AAP,15.007291666666678,16.666666666666675,182,"Advance Auto Parts, Inc.",203.005,3.835,0.01925,152455,12403114025,1229028,199.17
ENPH,14.846022727272734,18.55349206349206,183,"Enphase Energy, Inc.",157.87,0.23,0.00146,1058252,21144409067,3058631,157.64
ZNGA,14.823717948717952,19.327469135802477,184,Zynga Inc.,8.725,-0.135,-0.01524,11826980,9880262740,33487512,8.86
GILD,14.820561594202907,2.2652777777777855,185,"Gilead Sciences, Inc.",57.885,-0.265,-0.00456,2340149,72581233019,12539112,58.15
CODX,14.808333333333334,4.285714285714293,186,"Co-Diagnostics, Inc.",5.82,0.79,0.15706,957003,168139160,434569,5.03
SI,14.798928571428572,12.388840579710148,187,Silvergate Capital Corporation,121.41,6.53,0.05684,176839,3839530181,752205,114.88
CSCW,14.638461538461534,15.675219298245624,188,"Color Star Technology Co., Ltd.",0.2103,-0.0037,-0.01729,865815,24060766,5297380,0.214
VXRT,14.574479166666677,-40,189,"Vaxart, Inc.",4.315,0.025,0.00583,627239,542871846,2564202,4.29
BLD,14.527604166666652,1.6812499999999897,190,TopBuild Corp.,215,8.9,0.04318,27181,7079344775,275567,206.1
PTRA,14.458333333333329,50,191,Proterra Inc.,6.86,0.2,0.03003,893043,1497585876,4123759,6.66
SDC,14.421212121212124,16.698076923076922,192,"SmileDirectClub, Inc.",2.02,-0.03,-0.01463,1565345,243113452,4884545,2.05
BKR,14.322931034482744,15.002450980392169,193,Baker Hughes Company,34.55,-2.43,-0.06571,5564440,35767542000,12763473,36.98
MU,14.29075971934668,8.226781970649899,194,"Micron Technology, Inc.",71.43,2.03,0.02925,7965507,79985678967,24893444,69.4
GEVO,14.232488998899907,16.71510942760943,195,"Gevo, Inc.",3.46,-0.15,-0.04155,2082792,698880771,9871474,3.61
ABBV,14.067285665294914,12.910833333333338,196,AbbVie Inc.,153.7,1.6,0.01052,2384334,271857463517,8647186,152.1
ROOT,13.949999999999996,-12.5,197,"Root, Inc.",1.44,0.035,0.02491,554436,222480000,3013001,1.405
ATER,13.707812499999994,16.65359477124182,198,"Aterian, Inc.",2.26,0.12,0.05607,844267,120974991,1902178,2.14
AGQ,13.643749999999999,0,199,ProShares Ultra Silver,38.7,-0.99,-0.02494,718487,551340711,1182842,39.69
APVO,13.585714285714289,19.999999999999996,200,Aptevo Therapeutics Inc.,4.54,0.06,0.01339,21674,22237074,115556,4.48
