ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
TD,20.75,15.38842592592593,34.841601732904095,143,The Toronto-Dominion Bank,79.5,-0.2,-0.00251,2228326,144957666371,1782655,78.26
PM,16.73121505376345,12.430208333333347,34.60124404267908,144,Philip Morris International Inc.,93.77,0,0,6299233,145327354400,8224694,92.66
NET,21.343535156250006,15.888156565656564,34.3361331319308,145,"Cloudflare, Inc.",95.5,0.34,0.00357,6827434,29242668000,4481889,85.94
FERN,16.10732758620688,12.050000000000004,33.6707683502645,146,Fernhill Corp,0.0104,0,0,0,23273133,10778803,0.0104
SPOT,12.724264705882348,9.535539529914526,33.44042742378945,147,Spotify Technology S.A.,133,-0.58,-0.00434,2297149,24177980000,1496892,123.84
ATEN,30.833333333333336,23.185185185185176,32.987220447284415,148,"A10 Networks, Inc.",13.25,0,0,726325,1012225827,663914,12.88
F,14.384606418407508,10.881437677053828,32.19398801264071,149,Ford Motor Company,16.57,-0.01,-0.0006,82594019,65215696992,65263720,16.06
E,8.78970588235295,6.658809523809528,32.00116103222499,150,Eni S.p.A.,28.15,-0.05000114,-0.0017730902,513981,50532909056,526427,28.2
QS,16.014705882352942,12.156203703703694,31.7410128416461,151,QuantumScape Corporation,15.65,-0.04,-0.00255,9427236,5246562406,7732433,14.35
MAPS,25.77616666666667,19.634137426900587,31.28239915113833,152,"WM Technology, Inc.",5.88,0.3000002,0.053763475,1200174,412538533,526648,5.58
GNUS,22.749291431261764,17.401548910491215,30.731416773747355,153,"Genius Brands International, Inc.",0.85,0.04340005,0.05380616,2326615,255822321,2025008,0.8066
VXX,5.639227501036248,4.337179716590511,30.02060946345304,154,iPath Series B S&P 500 VIX Short-Term Futures ETN,25.85,-0.67,-0.02526,15575404,0,52589227,28.7
CENN,18.623949748664014,14.365882054195511,29.640140984068196,155,Cenntro Electric Group Limited,1.42,0.13,0.10077519,6485972,1287327906,4367860,1.29
IBIO,19.515447154471556,15.11625786163522,29.102369998605248,156,"iBio, Inc.",0.3497,0.028,0.0870376,1367739,76219771,2085808,0.3217
LI,11.595752845919517,8.99778710665553,28.873385294283203,157,Li Auto Inc.,26.05,6.299999,0.31898731,37130541,23364411386,30762140,19.75
ISBC,35.62499999999999,27.77777777777779,28.24999999999993,158,"Investors Bancorp, Inc.",16.29,0.46,0.02906,3667830,4035786168,2115779,15.83
ORGN,21.011190476190468,16.386904761904763,28.219397021431103,159,"Origin Materials, Inc.",6.09,0.10000038,0.016694555,2151189,879359488,1455574,5.99
DADA,7.697053872053883,6.035772357723568,27.523925951323957,160,Dada Nexus Limited,8.87,2.98,0.5059422699999999,7788516,2077317110,4021830,5.89
CORN,17.31868686868685,13.58910968660969,27.445338716723832,161,Teucrium Corn Fund,25.34,0,0,468807,198919101,192621,26.22
PPGH,12.66551724137932,9.94774305555557,27.320510498167106,162,Poema Global Holdings Corp.,9.91,0.01000023,0.0010101242000000001,41669,342240000,57360,9.9
CSU.TO,9.130952380952383,7.185185185185183,27.08026509572907,163,Constellation Software Inc.,2126.59,83.38013,0.040808396,31915,45171961856,16813,2043.21
TSLA,11.168718788613674,8.80469063902327,26.8496446554612,164,"Tesla, Inc.",840.23,38.339966,0.047812,27890819,901222301696,22280381,801.89
AAPL,12.285678213866813,9.710380331786395,26.521081503371423,165,Apple Inc.,159.59,4.5,0.02901541,101965749,2675494354944,92964302,155.09
AGQ,39.99999999999999,31.66,26.342387871130747,166,ProShares Ultra Silver,39.39,0.15,0.00382,1041880,559033837,1188894,39.1
PLTR,12.999285082174449,10.336185531325714,25.764819553380903,167,Palantir Technologies Inc.,11.8,0.01,0.00085,62646914,22745073430,40451175,10.77
GAB,25,19.999999999999996,25.00000000000002,168,The Gabelli Equity Trust Inc.,6.85,-0.03000021,-0.0043604955,1144383,1998802560,535379,6.88
POWI,32.49999999999999,26.111111111111107,24.468085106382965,169,"Power Integrations, Inc.",91.4,3.4000015,0.038636382,501195,5407105024,343192,88
GOGL,17.509722222222223,14.157352941176459,23.67935089966886,170,Golden Ocean Group Limited,11.6,0.5,0.04504504,2661357,2563066368,3605385,11.1
SNAX,26.66666666666666,21.570923423423437,23.623203991859974,171,"Stryve Foods, Inc.",2.46,-0.03999996,-0.015999984000000002,185108,21525013,113108,2.5
DOCU,11.18369883040935,9.092964601769914,22.992877682955903,172,"DocuSign, Inc.",83.17,6.529999,0.08520353,10848732,16465305479,8366228,76.64
INDP,20.55555555555555,16.767473118279554,22.591850367401545,173,"Indaptus Therapeutics, Inc.",3.42,0.23000002,0.07210032,48824,28513655,108359,3.19
DASH,15.128817592592592,12.44449585137084,21.57035345811984,174,"DoorDash, Inc.",90.5,10.730003,0.13451177,5995062,28748230000,6096031,79.77
C,14.063118580765632,11.580594569288394,21.43693051875648,175,Citigroup Inc.,56.968,0.168,0.00296,31633550,112514814018,20747114,55.11
FF,9.333333333333327,7.687749999999993,21.405265953410748,176,FutureFuel Corp.,9.04,0,0,651696,395619717,425916,8.45
MULN,11.232243581669831,9.391675774442,19.59786359146525,177,Mullen Automotive Inc,1.75,0.14999998,0.09374998,140897052,61323744,229509384,1.6
INDO,25.352890211640222,21.20057944340017,19.58583622360701,178,Indonesia Energy Corporation Limited,26.48,0,0,2206366,202498227,2987944,25.09
WOW,51.239691358024686,42.920239463601526,19.383516957025513,179,"WideOpenWest, Inc.",17.82,0.18,0.0102041,244063,1557337984,246720,17.64
ABBV,13.730262762762745,11.793521617852164,16.42207652359653,180,AbbVie Inc.,156.05,0.16999817,0.0010905707000000001,6880886,276013449216,8384311,155.88
NKLA,10.878200657367332,9.37127616747182,16.080248441787724,181,Nikola Corporation,8.14,0.8300004,0.11354315,17341336,3364281674,14865884,7.31
JACK,5.972222222222223,5.146874999999995,16.035890170680833,182,Jack in the Box Inc.,88.77,3.8399963,0.04521366,481156,1868031488,349524,84.93
BPOP,31.666666666666664,27.77777777777779,13.999999999999947,183,"Popular, Inc.",83.96,3.02,0.03731,991884,6709912929,1001531,80.94
HA,35.819999999999986,31.43083333333334,13.964525280377483,184,"Hawaiian Holdings, Inc.",18.68,1.2900009,0.074180617,1529233,957044414,783194,17.39
NTLA,21.216898148148154,18.701105442176868,13.452641683402211,185,"Intellia Therapeutics, Inc.",65.92,7.6499977,0.13128535,1718183,4925019923,1643080,58.27
CMG,12.231513157894746,10.866245039682543,12.564304534145588,186,"Chipotle Mexican Grill, Inc.",1554.74,61.089966,0.04089978699999999,262560,43582316544,313496,1493.65
RIG,-2.89665476190476,-2.581482521847689,12.208962771961263,187,Transocean Ltd.,3.88,-0.0799999,-0.020202,23133302,2546744727,29961183,3.96
MSFT,15.263226979552623,13.608094850137453,12.162849742324155,188,Microsoft Corporation,294.39,7.2400208,0.025213375,37716774,2235983462400,34245085,287.15
LCID,14.087409050825727,12.56518576578214,12.114610268548098,189,"Lucid Group, Inc.",23.62,1.6400013,0.074613347,28362414,39132593403,20404169,21.98
BAB,56.34999999999999,50.67499999999998,11.198815984213129,190,Invesco Taxable Municipal Bond ETF,30.06,0.26999855,0.0090633947,733577,2134260000,3719508,29.79
ACY,29.16666666666665,26.52777777777777,9.947643979057563,191,AeroCentury Corp.,3.04,0.1099999,0.037542627,440055,68739568,356735,2.93
FAF,19.999999999999996,18.26388888888888,9.50570342205328,192,First American Financial Corporation,67.97,0.38000488,0.005622205999999999,733619,7431635968,651787,67.59
DKNG,12.323189549517233,11.293695955369598,9.115648218404182,193,DraftKings Inc.,18.32,2.1900005,0.1357719,36905143,7486965736,24409779,16.13
WISH,16.404589521038204,15.039892746913575,9.073846450166245,194,ContextLogic Inc.,1.99,0.28999996,0.1705882,25427648,1142460000,30095812,1.7
GBT,10.381646825396839,9.535245901639344,8.876550562917075,195,"Global Blood Therapeutics, Inc.",30.13,1.2799988,0.044367369999999996,774685,1951125374,755813,28.85
VIAC,19.166666666666664,17.633333333333322,8.695652173913103,196,Paramount Global,29.58,-6.4100018,-0.17810507,87513978,19288940544,13495153,35.99
CRM,37.21535341329514,34.40668549905836,8.163145834880403,197,"salesforce.com, inc.",205.99,0.42,0.00204,6040044,203514300000,5276325,196.14
XAIR,25.38541666666667,23.520000000000007,7.931193310657592,198,"Beyond Air, Inc.",6.69,0.2800002,0.043681783999999994,172271,200168694,109333,6.41
SNDL,16.13937293729373,14.955823937541467,7.913632874357179,199,Sundial Growers Inc.,0.4845,0.0133,0.02822581,50957870,799564867,47650994,0.4712
BNGO,12.961494252873562,12.044719169719166,7.611427632610979,200,"Bionano Genomics, Inc.",1.94,0.19000006,0.10857146000000001,9715333,557504927,5530207,1.75
