ticker,sentiment,lastSentiment,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
AGQ,30.000000000000004,10.000000000000009,25,ProShares Ultra Silver,38.7,-0.99,-0.02494,718487,551340711,1182842,39.69
ISPC,30.000000000000004,0,26,iSpecimen Inc.,3.79,0.14,0.03836,35078,33084926,157683,3.65
J,27.666666666666686,19.999999999999996,27,Jacobs Engineering Group Inc.,129.115,2.275,0.01794,164728,16683813575,817551,126.84
GOLD,27.565300300300287,29.347354497354505,28,Barrick Gold Corporation,23.8,0.16,0.00677,11189253,42348078681,23139519,23.64
DADA,27.43333333333333,0.1675000000000093,29,Dada Nexus Limited,5.77,0.62,0.12039,1459119,1349788257,3332746,5.15
PEP,26.379166666666663,12.775000000000002,30,"PepsiCo, Inc.",158.35,2.46,0.01578,1898105,218943093524,6075566,155.89
LOVE,25.6,37.000000000000014,31,The Lovesac Company,39.77,1.62,0.04246,30480,601445051,228592,38.15
AUR,25,-19.999999999999996,32,"Aurora Innovation, Inc.",3.92,0.17,0.04533,484049,2520137310,1398777,3.75
ALKM,25,7.250000000000001,33,Alkame Holdings Inc,0.0006,0,0,0,4679864,8063269,0.0006
BKR,24.6,27.645833333333325,34,Baker Hughes Company,34.73,-2.25,-0.06084,5449075,35953885200,12763473,36.98
MA,24.57720238095238,16.080670634920622,35,Mastercard Incorporated,335.9,7.31,0.02225,1166997,325732123935,4122885,328.59
AAAU,24.166666666666647,39.99999999999999,36,Goldman Sachs Physical Gold ETF,19.029,-0.381,-0.01963,386694,719296200,468496,19.41
KEY,22.500000000000007,40.949999999999996,37,KeyCorp,23.71,-0.1,-0.0042,2027827,21997214045,11074568,23.81
CNTX,22.500000000000007,15.416666666666679,38,Context Therapeutics Inc.,1.72,0,0,27233,18861611,104317,1.72
CB,22.499999999999986,48.75000000000001,39,Chubb Limited,205.915,0.955,0.00466,311381,87766996837,1317311,204.96
RNG,21.083333333333343,39.99999999999999,40,"RingCentral, Inc.",100.7,1.05,0.01054,502415,8505820959,1382484,99.65
VLON,20.937037037037044,0.7642857142857062,41,"Vallon Pharmaceuticals, Inc.",6.78,-0.17,-0.02446,87943,46191028,270754,6.95
LOCL,20.833333333333325,17.812500000000007,42,Local Bounti Corporation,5.62,0.35,0.06641,37094,485258231,216576,5.27
ILMN,20.758137254901964,27.45833333333334,43,"Illumina, Inc.",309.8,3.69,0.01205,230110,48638600000,945697,306.11
PIK,20.625000000000004,-15.000000000000002,44,Kidpik Corp.,1.54,-0.04,-0.02532,58048,11731464,109852,1.58
G,20.266666666666676,0,45,Genpact Limited,42.19,0.42,0.01006,67615,7812526753,722297,41.77
CRXT,19.999999999999996,39.99999999999999,46,"Clarus Therapeutics Holdings, Inc.",0.69,0.0012,0.00174,81932,14990814,248537,0.6888
SA,19.999999999999996,0,47,Seabridge Gold Inc.,18.12,0.58,0.03307,260681,1433039534,612027,17.54
FAF,19.999999999999996,0,48,First American Financial Corporation,68.06,1.55,0.0233,108574,7441468665,878014,66.51
ACH,19.999999999999996,0,49,Aluminum Corporation of China Limited,12.22,-0.79,-0.06072,97114,1927810569,251239,13.01
AMJ,19.999999999999996,0,50,JPMorgan Alerian MLP Index ETN,19.165,-0.585,-0.02962,86397,359308392127,951584,19.75
GILD,19.819982078853048,8.295486111111128,51,"Gilead Sciences, Inc.",58.05,-0.1,-0.00172,2251241,72788124328,12539112,58.15
ECEZ,19.599999999999994,0,52,Ecosciences Inc,0.0001,0,0,0,2393674,25422162,0.0001
ACHC,18.75,0,53,"Acadia Healthcare Company, Inc.",64.61,0.38,0.00592,47413,5810740150,816499,64.23
NUZE,18.714509222661402,-10.624999999999996,54,"NuZee, Inc.",2.07,0.08,0.0402,62563,37694073,168923,1.99
NAT,18.69333333333334,10.000000000000009,55,Nordic American Tankers Limited,1.87,-0.05,-0.02604,1387189,361768678,3710437,1.92
LMT,18.609056314664873,6.537783564814803,56,Lockheed Martin Corporation,444.51,0.06,0.00013,451806,118477072346,2475664,444.45
VRPX,18.538333333333323,38.20625,57,"Virpax Pharmaceuticals, Inc.",2.04,0.13999999,0.0736842,23832,23430090,97569,1.9
JETS,18.50396825396825,16.334999999999987,58,U.S. Global Jets ETF,19.31,1,0.05461,4160171,3328078500,16943479,18.31
CNQ,18.474999999999998,-11.875000000000002,59,Canadian Natural Resources Limited,56.03,-1.82,-0.03146,4295730,65406306452,5637747,57.85
ASHR,18.124999999999993,5.160000000000009,60,Xtrackers Harvest CSI 300 China A-Shares ETF,31.18,-0.89,-0.02775,5712555,2731368031,13192717,32.07
KRYS,17.83333333333332,16.666666666666675,61,"Krystal Biotech, Inc.",60.79,0.11,0.00181,55420,1532399487,448278,60.68
LOV,17.575757575757578,-8.54166666666667,62,Spark Networks SE,2.5,0,0,7328,65372850,132662,2.5
REGN,17.572222222222212,28.726845238095233,63,"Regeneron Pharmaceuticals, Inc.",662.33,5.92,0.00902,206811,70021352083,1018935,656.41
BMO,17.24411764705882,19.999999999999996,64,Bank of Montreal,115.64,-0.37,-0.00319,302879,74987343717,711931,116.01
OCUP,16.666666666666675,16.65000000000001,65,"Ocuphire Pharma, Inc.",3.28,0.02,0.00613,7711,56745578,103591,3.26
ACCO,16.666666666666675,0,66,ACCO Brands Corporation,8.315,0.045,0.00544,36178,797003468,456990,8.27
AQB,16.553277310924376,5.522222222222228,67,"AquaBounty Technologies, Inc.",1.5,0.02,0.01351,497342,106538607,1846952,1.48
AA,16.340909090909083,5.587777777777769,68,Alcoa Corporation,72.39,-1.11,-0.0151,2851206,13421325486,7915115,73.5
ABB,16.300000000000004,19.999999999999996,69,ABB Ltd,33.125,-0.175,-0.00526,763112,68010536245,2259831,33.3
CMG,16.29733333333334,-2.4088235294117744,70,"Chipotle Mexican Grill, Inc.",1516.7,44.73,0.03039,62581,42516055532,357512,1471.97
AAP,16.16230158730161,-6.25,71,"Advance Auto Parts, Inc.",203.4,4.23,0.02124,147589,12427247569,1229028,199.17
ABUS,15.867738095238115,3.0840643274853807,72,Arbutus Biopharma Corporation,2.81,0,0,472570,417683278,1712481,2.81
ACY,15.712499999999995,-7.168253968253968,73,AeroCentury Corp.,2.92,0.08,0.02817,143419,12897088,411543,2.84
EVBG,15.637499999999992,19.999999999999996,74,"Everbridge, Inc.",33.15,1.7,0.05405,494159,1307046720,1458676,31.45
APPH,15.300144986449848,11.587147977470558,75,"AppHarvest, Inc.",4.86,0.16,0.03404,510480,489628612,2626348,4.7
K,15.285714285714281,30.624999999999993,76,Kellogg Company,61.22,0.97,0.0161,656649,20824376277,2687362,60.25
AEHR,15.267105263157887,3.3333333333333437,77,Aehr Test Systems,9.39,0.33,0.03642,253644,252044680,1295116,9.06
SNAX,15.200198412698395,9.722222222222232,78,"Stryve Foods, Inc.",2.35,-0.135,-0.05433,40725,20233512,941352,2.485
NTLA,15.133333333333333,50,79,"Intellia Therapeutics, Inc.",57.27,-1.53,-0.02602,660435,4276489894,1172855,58.8
TWTR,15.020893365893361,1.687225274725268,80,"Twitter, Inc.",33.99,0.96,0.02906,4687102,27213793232,17551479,33.03
UA,14.629545454545445,25,81,"Under Armour, Inc.",14.43,0.31,0.02195,1504582,7001897760,4345479,14.12
RMSL,14.476540900310741,15.826851851851863,82,"REMSleep Holdings, Inc.",0.0179,0,0,0,25786054,19059916,0.0179
SLB,14.44333333333332,19.966666666666665,83,Schlumberger Limited,39.25,-2.3,-0.05535,7419588,55461008153,14389361,41.55
KTTA,14.422156862745105,2.997916666666667,84,Pasithea Therapeutics Corp.,1.17,-0.03,-0.025,46453,15453794,246631,1.2
PM,14.112666666666662,15.555555555555568,85,Philip Morris International Inc.,91.48,1.89,0.0211,1237747,141778248699,16030340,89.59
TSN,14.040000000000008,11.969696969696964,86,"Tyson Foods, Inc.",83.97,-1.53,-0.01789,1770737,30576499920,5338935,85.5
STZ,13.576388888888902,16.874999999999996,87,"Constellation Brands, Inc.",221.08,1.39,0.00633,125549,41572003468,918945,219.69
AEI,13.5278527926322,0,88,Alset EHome International Inc,0.4253,-0.0549,-0.11433,6439687,19445473,49881075,0.4802
JPM,13.386228482003126,9.792105263157879,89,JPMorgan Chase & Co.,132.49,2.32,0.01782,4335924,391217660435,15786898,130.17
PCOR,13.33333333333333,19.999999999999996,90,"Procore Technologies, Inc.",51.76,1.96,0.03936,490926,6833253026,2558982,49.8
NKLA,13.272586763518968,4.43732919254658,91,Nikola Corporation,6.88,0.01,0.00146,5072788,2847018194,13051800,6.87
IBIO,13.17586021505377,8.53560606060606,92,"iBio, Inc.",0.3216,-0.0117,-0.0351,1007292,70095162,1917195,0.3333
FVRR,13.067777777777767,10.569047619047623,93,Fiverr International Ltd.,58.45,0.11,0.00189,352378,2148686763,1252221,58.34
WISH,12.877595951753552,11.659998582766429,94,ContextLogic Inc.,1.7,-0.08,-0.04494,8274614,980900000,12807880,1.78
GOGL,12.708333333333321,-20.699999999999996,95,Golden Ocean Group Limited,10.98,-0.18,-0.01613,1834523,2170803579,4265182,11.16
PETZ,12.559020618556694,18.44027777777777,96,"TDH Holdings, Inc.",0.3143,0,0,957613,39683567,4829813,0.3143
ACA,12.5,0,97,"Arcosa, Inc.",57.12,-0.17,-0.00297,28853,2759613084,305904,57.29
GBT,12.5,50,98,"Global Blood Therapeutics, Inc.",28.52,0.13,0.00458,240648,1848707497,1405950,28.39
DCFC,12.392666666666674,13.33333333333333,99,Tritium DCFC Limited,7.26,0.35,0.05065,109116,1141010851,348365,6.91
PROG,12.280879467553385,8.009635416666661,100,"Progenity, Inc.",1.18,0.07,0.06306,1742669,193224476,5698210,1.11
SENS,12.267709325396826,2.1607142857142936,101,"Senseonics Holdings, Inc.",1.59,0.05,0.03247,2408386,736401948,6510734,1.54
LYFT,12.208403361344544,20.188571428571443,102,"Lyft, Inc.",35.78,0.39,0.01102,2383551,12163579667,5478618,35.39
GGPI,12.194410138248845,9.939508448540701,103,"Gores Guggenheim, Inc.",10.64,0.06,0.00567,743844,851200000,2392677,10.58
IMGN,12.188888888888894,0,104,"ImmunoGen, Inc.",4.88,0.04,0.00826,2392913,1076190787,5243884,4.84
XSPA,12.136323130372029,10.217623755716998,105,"XpresSpa Group, Inc.",1.06,0.0758,0.07702,828574,112002166,1317526,0.9842
UWMC,12.04166351725875,15.470208032708022,106,UWM Holdings Corporation,4.095,-0.045,-0.01087,1002023,378909036,1431234,4.14
AREB,11.874999999999991,0,107,"American Rebel Holdings, Inc.",1.45,0,0,68804,,,1.45
ABBV,11.806904761904779,16.616183035714283,108,AbbVie Inc.,153.72,1.62,0.01065,2344851,271892838594,8647186,152.1
ZIM,11.785946643717725,29.015000000000015,109,ZIM Integrated Shipping Services Ltd.,81.115,-1.425,-0.01726,3060962,9712968695,8805703,82.54
ADOC,11.77083333333333,0,110,Edoc Acquisition Corp.,10.14,0,0,32,32724234,3571,10.14
RBLX,11.614053639846734,13.900740740740748,111,Roblox Corporation,37.47,0.79,0.02154,11678596,20628725407,23358320,36.68
SNAP,11.515358072916658,7.754320987654317,112,Snap Inc.,29.705,1.705,0.06089,15640779,44260054567,32917781,28
SHOP.TO,11.315333333333344,0,113,Shopify Inc.,704,46.86,0.07131,96799,84839744000,169808,657.14
BEKE,10.98214285714285,5.6481617647058835,114,KE Holdings Inc.,9.435,0.435,0.04833,21284324,8451846761,45030720,9
FSR,10.964967740776267,19.67876851851853,115,Fisker Inc.,10.46,0.16,0.01553,2604465,1720026522,9681377,10.3
ATVI,10.850925925925935,3.1496913580246977,116,"Activision Blizzard, Inc.",79.28,-0.27,-0.00339,1915085,61777741921,9535962,79.55
ORGN,10.817377873563228,16.1250892857143,117,"Origin Materials, Inc.",5.95,0.01,0.00168,395985,840744336,1755722,5.94
SPCE,10.809851696690398,11.570763528138528,118,"Virgin Galactic Holdings, Inc.",7.09,0.3,0.04418,5471994,1831272222,13662958,6.79
SDC,10.795870726495727,17.489669421487598,119,"SmileDirectClub, Inc.",2.02,-0.03,-0.01463,1554271,243113452,4884545,2.05
DOCU,10.741825858250277,6.702240896358558,120,"DocuSign, Inc.",74.2,0.96,0.01311,2175514,14682438007,11239907,73.24
ASTR,10.565289855072457,4.058484848484856,121,"Astra Space, Inc.",3.635,0.125,0.03561,4738942,734546525,9386647,3.51
USEG,10.380466720779236,8.513690476190462,122,U.S. Energy Corp.,5.955,-0.595,-0.09084,457044,27847372,1398855,6.55
RELI,10.333333333333329,15.483333333333338,123,"Reliance Global Group, Inc.",5.57,0.39,0.07529,39398,61025527,132989,5.18
TIVC,10.283333333333333,-9.55555555555555,124,"Tivic Health Systems, Inc.",1.56,0.01,0.00645,10696,13854642,136019,1.55
BHIL,10.163194444444446,13.73000000000002,125,"Benson Hill, Inc.",4.24,0.09,0.02169,159795,754969045,702797,4.15
ABG,10.000000000000009,2.9333333333333433,126,"Asbury Automotive Group, Inc.",184.53,2.94,0.01619,32226,4278847871,400905,181.59
CUBV,10.000000000000009,0,127,Cuba Beverage Company,0.0013,0,0,0,3786435,4024507,0.0013
S.TO,10.000000000000009,0,128,Sherritt International Corporation,0.65,-0.04,-0.05797,1648093,258237642,29660,0.69
CNQ.TO,10.000000000000009,0,129,Canadian Natural Resources Limited,71.68,-2.53,-0.03409,5526205,83675246234,3111762,74.21
WSR,10.000000000000009,0,130,Whitestone REIT,12.815,0.025,0.00195,46588,629803991,494626,12.79
QSR.TO,10.000000000000009,0,131,Restaurant Brands International Inc.,72.54,0.51,0.00708,249894,22480094279,217800,72.03
CMMB,9.94074074074074,5.819047619047635,132,Chemomab Therapeutics Ltd.,4,0.03,0.00756,17181,45618056,107668,3.97
AMD,9.73265932539682,6.556358713736121,133,"Advanced Micro Devices, Inc.",107.4,5.15,0.05037,44804205,128805187523,89731676,102.25
VXRT,9.707453693167434,7.314610272293209,134,"Vaxart, Inc.",4.31,0.02,0.00466,620035,542242794,2564202,4.29
HYLN,9.545706037461365,11.056150793650787,135,Hyliion Holdings Corp.,3.49,-0.05,-0.01412,987830,605752763,2973577,3.54
HBAN,9.528888888888876,10.416666666666675,136,Huntington Bancshares Incorporated,14.92,-0.12,-0.00798,2550308,21556813424,12256727,15.04
APPN,9.471428571428575,0,137,Appian Corporation,48.41,0.72,0.0151,168080,1921088401,545123,47.69
ILUS,9.44407548125632,11.597499999999993,138,Ilustrato Pictures Internationl Inc,0.131,0,0,0,159989955,5094773,0.131
AABB,9.437439408533766,8.639916895105104,139,Asia Broadband Inc,0.0935,0,0,0,223833829,9767153,0.0935
S,9.43306160882431,8.631481481481472,140,"SentinelOne, Inc.",31.23,1.68,0.05685,3082814,1301621679,9201471,29.55
SBFM,9.361014083860898,6.031458333333339,141,Sunshine Biopharma Inc,4.22,1.33,0.46021,4187519,2187006978,494148,2.89
SKLZ,9.333527628032346,-14.427083333333336,142,Skillz Inc.,2.245,0.095,0.04419,6345394,830177939,18327777,2.15
MULN,9.310055706605791,9.358255822361983,143,Mullen Automotive Inc,1.85,0.08,0.0452,129195221,64643262,532716834,1.77
GNUS,9.257696527197634,14.6328787878788,144,"Genius Brands International, Inc.",0.806,0.006,0.0075,727037,242579753,2878266,0.8
SPOT,9.224255952380943,0,145,Spotify Technology S.A.,123.49,4.02,0.03365,540617,22351690000,2185005,119.47
BCRX,9.180080001775547,2.1728291316526427,146,"BioCryst Pharmaceuticals, Inc.",15.14,-0.67,-0.04238,1042251,2795779637,3122026,15.81
AL,9.166666666666657,0,147,Air Lease Corporation,39.34,0.92,0.02395,305803,4484254638,1522458,38.42
ASTI,9.138955722639919,0,148,"Ascent Solar Technologies, Inc.",8.25,0,0,2147,252341133,10843,8.25
MVST,9.106183862433848,9.409420289855074,149,"Microvast Holdings, Inc.",7.61,0.07,0.00928,302362,2286928564,1898949,7.54
F,8.96997394126342,-2.7832795698924717,150,Ford Motor Company,15.925,0.185,0.01175,25116293,62639322955,66341703,15.74
IMPP,8.87832704402516,6.181592796460356,151,Imperial Petroleum Inc,2.855,-0.585,-0.17006,6614673,13633402,24046420,3.44
XLE,8.877723634651602,5.8087654873861805,152,Energy Select Sector SPDR Fund,71.19,-3.36,-0.04507,30917462,35553709800,50745013,74.55
ISPO,8.871297063108653,12.503260869565214,153,Inspirato Incorporated,10.14,-0.56,-0.05234,448781,174915000,1003043,10.7
INO,8.788941326530608,7.3025980952381,154,"Inovio Pharmaceuticals, Inc.",3.125,0.105,0.03477,1547546,657455866,6235107,3.02
ASTS,8.589839833711267,8.397105624142664,155,"AST SpaceMobile, Inc.",7.92,-0.8,-0.09174,1056414,409700840,1849659,8.72
PHIL,8.563401371447021,15.33838151927438,156,"PHI Group, Inc.",0.002,0,0,0,57787930,151524214,0.002
W,8.51770833333334,26.66770833333334,157,Wayfair Inc.,113.44,8.63,0.08234,1264770,9006675887,2304391,104.81
MO,8.474358974358974,7.31346153846153,158,"Altria Group, Inc.",51.62,1.08,0.02137,2256062,93806822962,11266364,50.54
KO,8.44785714285714,-2.2698529411764645,159,The Coca-Cola Company,59.54,1,0.01708,6395580,258105597537,17799380,58.54
NKE,8.443869885982558,7.8680193236714935,160,"NIKE, Inc.",119,1.43,0.01216,2957156,186809771904,13884874,117.57
OPEN,8.406982570806099,-2.6708333333333334,161,Opendoor Technologies Inc.,6.87,0.4,0.06182,4639469,4260304738,16950111,6.47
CAR,8.38921568627451,17.33173076923078,162,"Avis Budget Group, Inc.",223.35,10.21,0.0479,276740,12008967551,1526216,213.14
RIDE,8.380305694792533,13.094564536340837,163,Lordstown Motors Corp.,2.12,0.07,0.03415,1471773,416537763,6271861,2.05
AMPL,8.370238095238092,-5.96410256410257,164,"Amplitude, Inc.",15.91,0.47,0.03044,439031,935542461,1396759,15.44
INTC,8.364331729145547,11.247916666666669,165,Intel Corporation,44.385,-0.015,-0.00034,9015641,180735720000,35993898,44.4
SNOW,8.356442577030808,9.821428571428559,166,Snowflake Inc.,169.38,2.63,0.01577,3225782,48169303390,7706369,166.75
APVO,8.310119047619047,11.361904761904773,167,Aptevo Therapeutics Inc.,4.54,0.06,0.01339,21163,22237074,115556,4.48
KPLT,8.284711312748282,18.545999999999996,168,"Katapult Holdings, Inc.",2.05,0.29,0.16477,3578788,199818361,2244734,1.76
FERN,8.275462962962955,11.208035714285703,169,Fernhill Corp,0.009,0,0,0,20140211,7858296,0.009
NRXP,8.174082863677201,10.009420787545785,170,"NRx Pharmaceuticals, Inc.",3.08,-0.08,-0.02532,174041,181135841,753528,3.16
MU,8.157074829931975,-0.4166666666666652,171,"Micron Technology, Inc.",71.36,1.96,0.02824,7881858,79907294570,24893444,69.4
DD,8.125000000000004,19.999999999999996,172,"DuPont de Nemours, Inc.",70.865,-0.875,-0.0122,517928,36347188854,3013745,71.74
NFLX,8.083301121889086,16.154350490196066,173,"Netflix, Inc.",339.77,8.76,0.02646,1595192,150108689868,5907817,331.01
ANY,8.051859305537334,7.6404027042916045,174,Sphere 3D Corp.,1.72,0.14,0.08861,1260821,62279948,2366083,1.58
ATOS,8.00936549165121,0.9291666666666698,175,"Atossa Therapeutics, Inc.",1.13,0.02,0.01802,663518,143085244,2319829,1.11
AMZN,7.9963020849300515,9.775058413783455,176,"Amazon.com, Inc.",2934.35,97.29,0.03429,1463201,1493127594484,3704305,2837.06
CODX,7.948209168282694,11.212998084617398,177,"Co-Diagnostics, Inc.",5.81,0.78,0.15507,951308,167850261,434569,5.03
FTCH,7.8983333333333405,18.199999999999996,178,Farfetch Limited,11.27,0.32,0.02922,3590760,3808394892,11670560,10.95
SPI,7.850865800865803,-3.8928571428571423,179,"SPI Energy Co., Ltd.",2.735,-0.025,-0.00906,118524,65265480,378022,2.76
HYMC,7.845181454348116,0,180,Hycroft Mining Holding Corporation,1.68,0.29,0.20863,220029809,101490349,58612841,1.39
MRO,7.836549823633154,8.337396069538938,181,Marathon Oil Corporation,21.465,-0.715,-0.03224,10512352,15685874224,25507964,22.18
QS,7.803134424603164,3.4375000000000044,182,QuantumScape Corporation,13.84,-0.06,-0.00432,3093083,4627942874,9955540,13.9
LCID,7.759283165142428,6.52165873015873,183,"Lucid Group, Inc.",21.56,0.01,0.00046,10356755,35644221114,21366218,21.55
VTNR,7.688696968125086,21.999548440065688,184,"Vertex Energy, Inc.",7.625,-0.705,-0.08463,2450762,482570733,4281602,8.33
LAC,7.643445945945948,13.328282828282823,185,Lithium Americas Corp.,24.48,0.21,0.00865,1426192,3281485126,4138183,24.27
AAL,7.632203193168108,8.504444444444449,186,American Airlines Group Inc.,15.545,1.295,0.09088,43020334,10091194019,53284254,14.25
AMC,7.549119346961719,5.5173656250062875,187,"AMC Entertainment Holdings, Inc.",13.91,0.35,0.02581,20155842,7140423638,32959762,13.56
UBER,7.54656415343915,9.128333333333337,188,"Uber Technologies, Inc.",29.995,0.725,0.02477,12702065,55817876760,41897395,29.27
ASML,7.536904761904761,17.500000000000004,189,ASML Holding N.V.,593.03,15.48,0.0268,515480,241051556130,1621681,577.55
PHUN,7.51849705500649,10.930246265172737,190,"Phunware, Inc.",2.325,0.025,0.01087,1552183,225129492,4142587,2.3
INDO,7.508651267944111,6.527874037152204,191,Indonesia Energy Corporation Limited,22.33,-1.52,-0.06373,859048,170762289,3362075,23.85
EBAY,7.498999999999989,9.031250000000002,192,eBay Inc.,53.805,1.715,0.03292,3692845,31611993272,9205630,52.09
BBBY,7.473161831782527,9.277924430641814,193,Bed Bath & Beyond Inc.,19.59,0.38,0.01978,1330389,1887255798,5340892,19.21
BUD,7.463888888888892,5.000000000000004,194,Anheuser-Busch InBev SA/NV,57.155,0.115,0.00202,663879,99285120234,1827434,57.04
LABU,7.451268037518033,1.0531250000000103,195,Direxion Daily S&P Biotech Bull 3X Shares,11.875,0.015,0.00126,9963284,658012750,25164664,11.86
BNGO,7.444045138888877,9.501666666666653,196,"Bionano Genomics, Inc.",1.7,0.04,0.0241,2623944,492342013,8872136,1.66
TSM,7.4195260557053055,1.3889255952380886,197,Taiwan Semiconductor Manufacturing Company Limited,100.66,1.36,0.0137,5664345,522030419421,17959381,99.3
NOVN,7.338392857142861,0,198,"Novan, Inc.",3.285,0.035,0.01077,56322,61813326,108517,3.25
DIS,7.280030678445315,0.21372549019609277,199,The Walt Disney Company,132.89,3.86,0.02992,2826534,241943973589,9971526,129.03
DRCT,7.279623397435886,9.896886446886445,200,Direct Digital Holdings Inc Class A,2.89,0.04,0.01404,628522,8497505,7924996,2.85
