ticker,sentiment,lastSentiment,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
UAMM,11.175,-21.550000000000004,135,UA Multimedia Inc,0.0129,-0.0006,-0.04444,0,4088009,316581,0.0135
MVST,11.130946033736366,8.941145721865528,136,"Microvast Holdings, Inc.",9.47,0.7600002,0.08725605,2119140,2839878440,1747527,8.71
KPLT,11.091041666666657,5.650816993464058,137,"Katapult Holdings, Inc.",2,-0.00999999,-0.0049751195,947974,194944742,732426,2.01
T,11.034385964912286,2.4266203703703804,138,AT&T Inc.,23.19,-0.0699997,-0.003009445,39145297,165643616256,43814931,23.26
S.TO,11.016666666666652,0,139,Sherritt International Corporation,0.82,0.07999998,0.10810808,2575821,321803831,29660,0.74
TIVC,10.851515151515144,21.091666666666665,140,"Tivic Health Systems, Inc.",1.59,0.14999998,0.10416665,279075,14121078,125749,1.44
DADA,10.83333333333334,6.760752688172045,141,Dada Nexus Limited,7.1,-1.0000005,-0.12345684,1564459,1660917960,3399150,8.1
PAA,10.71428571428572,-0.7944444444444532,142,"Plains All American Pipeline, L.P.",11.2,0.3699999,0.034164348000000004,5647435,7896481792,6881292,10.83
GNUS,10.711527529963917,7.897286738460241,143,"Genius Brands International, Inc.",0.91,-0.00999999,-0.010869553999999998,1833581,273880367,3112903,0.92
UWMC,10.683924222657115,16.560531864487093,144,UWM Holdings Corporation,4.47,0.00999975,0.002242097,1291840,7175109632,2087464,4.46
KO,10.681707317073164,5.165555555555557,145,The Coca-Cola Company,57.88,-1.079998,-0.01831747,20248429,250937016320,23022696,58.96
PLTR,10.660275907343841,8.006600123703889,146,Palantir Technologies Inc.,11.87,0.22000027,0.018884143,51587232,22899408109,43591369,11.65
SLB,10.606893939393935,12.251333333333324,147,Schlumberger Limited,43.4,0.84000015,0.019736845,15122887,61329842176,30347185,42.56
PSFE,10.589746291959411,12.167136656746024,148,Paysafe Limited,3.23,0.1500001,0.04870133,8732955,473851804,9407789,3.08
ACY,10.479629629629628,-6.13125,149,AeroCentury Corp.,2.97,-0.48000002,-0.13913044,605577,65589776,820834,3.45
RIBT,10.457157477025891,-13.263888888888886,150,RiceBran Technologies,0.49,0.095,0.24050632,16667341,24645762,380530,0.395
TNXP,10.44789495173215,11.570667095946675,151,Tonix Pharmaceuticals Holding Corp.,0.224,-0.00669999,-0.02904202,19950771,111159006,38723575,0.2307
MMAT,10.39807625506215,8.477772687849106,152,Meta Materials Inc.,1.64,0.01999998,0.012345667,3513398,469941115,6055376,1.62
CRXT,10.27210884353742,10.342424242424242,153,"Clarus Therapeutics Holdings, Inc.",0.64,-0.02000004,-0.030303092,830271,13795894,803536,0.66
PACB,10.250000000000004,14.999999999999991,154,"Pacific Biosciences of California, Inc.",10.94,-0.28999996,-0.025823684,2280569,2419736080,3195117,11.23
XELA,10.21385528179184,12.718744444381258,155,"Exela Technologies, Inc.",0.8511,0.08110005,0.10532474,82486582,297722690,38956803,0.77
ASTS,10.151258304858878,11.346692963384575,156,"AST SpaceMobile, Inc.",9.58,-0.19999981,-0.02044988,3827968,496089779,53428393,9.78
