ticker,sentiment,lastSentiment,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
CHEK,36.87499999999999,14.999999999999991,26,Check-Cap Ltd.,0.3977,0.00770003,0.019743656999999998,729262,37597930,1478856,0.39
BITF,36.43003663003663,13.431695601851846,27,Bitfarms Ltd.,3.46,-0.17000008,-0.046831975000000005,3710720,651358848,6128770,3.63
SEV,36.07142857142858,6.610416666666663,28,Sono Group N.V.,4.52,-0.09999991,-0.021645002,222818,312941021,519750,4.62
HITI,35.96978021978023,20.22862318840579,29,High Tide Inc.,4.47,-0.05000019,-0.011061989000000001,66160,272130980,158756,4.52
IMGN,35.519999999999996,-11.04166666666666,30,"ImmunoGen, Inc.",5.48,-0.13999987,-0.024911008,1969356,1208509327,2470341,5.62
FAF,35.00000000000001,34.305555555555564,31,First American Financial Corporation,66.52,0.66999817,0.010174612000000001,467639,7273096704,770516,65.85
AEHL,34.277777777777786,16.12500000000001,32,Antelope Enterprise Holdings Limited,1.15,0.00999999,0.0087719214,69970,6824026,250837,1.14
IUSB,33.54166666666665,0,33,iShares Core Total USD Bond Market ETF,50.07,-0.29000092,-0.005758557,1691332,18105312000,1881412,50.36
PACB,33.480555555555554,-5.733333333333324,34,"Pacific Biosciences of California, Inc.",10.94,-0.28999996,-0.025823684,2280569,2419736080,3195117,11.23
GGB,32.202564102564104,9.999999999999986,35,Gerdau S.A.,5.98,0.26999998,0.047285459999999994,12243848,10199368704,10370572,5.71
SCS,31.666666666666664,0,36,Steelcase Inc.,11.67,-0.14000034,-0.01185439,500690,1308160384,588234,11.81
CPIX,31.330000000000013,8.725925925925937,37,Cumberland Pharmaceuticals Inc.,2.97,0.23000002,0.08394161,28034,42799825,159090,2.74
MFC,31.046969696969697,21.921428571428557,38,Manulife Financial Corporation,19.59,-0.03999901,-0.0020376469,4135305,38345859072,3902022,19.63
ROSE,30.988665755939458,32.43882063835635,39,Rose Hill Acquisition Corporation,9.97,0,0,0,124625000,3145,9.97
PALT,30.325000000000003,18.441666666666666,40,"Paltalk, Inc.",2.64,0.20000005,0.08196723,257452,25876700,267176,2.44
AA,30.092966171617142,32.807420382165596,41,Alcoa Corporation,82.94,3.4200058,0.043008122,10006968,15377326080,11917672,79.52
YCBD,30.000000000000004,10.000000000000009,42,"cbdMD, Inc.",0.8177,0.01770002,0.022125020000000002,42242,48164959,147997,0.8
RA,29.999999999999982,26.66666666666666,43,Brookfield Real Assets Income Fund Inc.,20.92,0.2800007,0.013565925000000001,301069,918239531,183672,20.64
SRNE,29.999999999999982,7.06458333333333,44,"Sorrento Therapeutics, Inc.",2.25,-0.05999994,-0.025974002,7347289,693850562,12088836,2.31
GTEC,29.966666666666676,23.4375,45,Greenland Technologies Holding Corporation,5.02,-0.34000015,-0.06343286499999999,75532,56874088,200536,5.36
FTS,29.366666666666674,14.848484848484865,46,Fortis Inc.,47.24,0.4300003,0.009186078,452163,22599002112,518356,46.81
VVV,28.41071428571429,0,47,Valvoline Inc.,29.55,-0.49000168,-0.016311640000000002,842118,5299969536,1900026,30.04
WOLF,28.33263768115941,29.41492782152231,48,"Wolfspeed, Inc.",96.13,-3.130005,-0.031533394,1091215,11879272921,1705955,99.26
AUR,27.699999999999992,19.875,49,"Aurora Innovation, Inc.",4.33,-0.34000015,-0.072805176,2370317,2783625143,2058716,4.67
TALK,27.642857142857146,20.35657894736842,50,"Talkspace, Inc.",1.54,-0.05000007,-0.031446583,369252,237119852,475251,1.59
RNG,27.455555555555545,26.66666666666666,51,"RingCentral, Inc.",112,1.25,0.01129,0,9354713716,966057,116.04
D,27.219047619047608,12.877587991718409,52,"Dominion Energy, Inc.",82.49,0.28,0.00341,0,66465742906,2768713,81
CRM,26.824851782752912,31.21372791724779,53,"salesforce.com, inc.",200.15,-3.0100098,-0.014815955999999998,5082492,197147738112,6881263,203.16
GLSI,26.66666666666666,0,54,"Greenwich LifeSciences, Inc.",21.07,-0.79,-0.03614,0,274290545,57995,21.86
DCFC,26.66666666666666,13.6074074074074,55,Tritium DCFC Limited,7.65,0.22000027,0.029609728,433182,1199161541,313334,7.43
KEY,26.64730213089801,26.72504708097927,56,KeyCorp,22.96,-0.3600006,-0.01543742,11556839,21301391360,7809042,23.32
UWMC,26.592307692307692,22.054545454545462,57,UWM Holdings Corporation,4.47,0.00999975,0.002242097,1291840,7175109632,2087464,4.46
ABMD,26.428571428571423,35.216666666666654,58,"Abiomed, Inc.",305.62,-1.1199951,-0.0036512852000000003,246631,13910661120,175577,306.74
LOVE,26.362233853311444,37.43735067145351,59,The Lovesac Company,40.75,0.8499985,0.02130322,215063,616266304,309196,39.9
EAT,26.114320987654317,28.62555555555557,60,"Brinker International, Inc.",36.2,0.6,0.01685,0,1587730238,1380806,34.9
GOLD,25.95188802830368,26.4676286402991,61,Barrick Gold Corporation,24.49,0.16,0.00657624,27099063,43888529408,39175049,24.33
CHGG,25.932,28.10666666666666,62,"Chegg, Inc.",30.64,-0.2800007,-0.0090556496,1945548,4131757979,2448213,30.92
RMSL,25.84545454545455,16.468115942028994,63,"REMSleep Holdings, Inc.",0.0131,0,0,4593324,18871358,7299764,0.0131
IVOL,25.625000000000007,0,64,Quadratic Interest Rate Volatility and Inflation Hedge ETF New,26.76,-0.11999893,-0.0044642462999999995,4430750,2031084000,432950,26.88
ABEV,25.11388888888888,12.632870370370352,65,Ambev S.A.,2.65,-0.02,-0.00749,0,42037687291,17745386,2.77
ABT,25.029095528455294,24.646496212121228,66,Abbott Laboratories,117,-1.3899994,-0.011740851000000002,4002146,206327169024,5004766,118.39
SM,25.018790849673202,21.376562499999995,67,SM Energy Company,40.02,1.0299988,0.026416998,2511205,4876917248,4981084,38.99
EVBG,25,39.99999999999999,68,"Everbridge, Inc.",36.06,-1.1599998,-0.031166034,857824,1421782947,1223363,37.22
WERN,25,0,69,"Werner Enterprises, Inc.",42.42,-0.55000305,-0.012799698,678775,2791367424,1194122,42.97
ACHC,25,19.97083333333334,70,"Acadia Healthcare Company, Inc.",64.37,0.51,0.00799,0,5789155602,557206,63.86
BPOP,25,25,71,"Popular, Inc.",81.95,-2.01,-0.02394,0,6549277805,676178,83.96
BAB,25,19.999999999999996,72,Invesco Taxable Municipal Bond ETF,29.86,-0.6099987,-0.020019648,884087,2145441000,1090694,30.47
POWI,25,32.49999999999999,73,"Power Integrations, Inc.",87.69,-1.699997,-0.019017754,404910,5187626496,343482,89.39
TMO,24.626636904761902,33.60701754385964,74,Thermo Fisher Scientific Inc.,538.25,-3.4500122,-0.006368861,1407813,210559090688,1480986,541.7
APPN,24.574999999999992,9.861111111111121,75,Appian Corporation,57.22,0.8600006,0.01525906,460470,2274670257,477765,56.36
PHIL,24.46558862433863,20.064049422799425,76,"PHI Group, Inc.",0.0023,0,0,150630445,66456120,342147615,0.0023
TIVC,24.166666666666647,-3.066666666666673,77,"Tivic Health Systems, Inc.",1.59,0.14999998,0.10416665,279075,14121078,125749,1.44
ATEN,23.888888888888893,30.000000000000004,78,"A10 Networks, Inc.",13.36,-0.3600006,-0.02623911,455012,1034371264,561200,13.72
WES,23.777500000000007,6.517857142857131,79,"Western Midstream Partners, LP",25.23,0.59000015,0.023944812,2363842,10181465088,2686824,24.64
TLRY,23.443526810392477,16.774530015797783,80,"Tilray Brands, Inc.",5.42,-0.07999992,-0.014545441,12281633,2600718306,15836409,5.5
SF,23.366666666666667,14.999999999999991,81,Stifel Financial Corp.,63.94,-1.1800041,-0.018120457,471854,6804558848,630929,65.12
STRN,23.152520576131685,23.200340136054432,82,"Stran & Company, Inc.",1.66,0.18999994,0.12925166000000002,1013774,24730119,363861,1.47
AZN,22.89182098765432,8.152380952380955,83,AstraZeneca PLC,60.9,0.47000122,0.007777614,6345255,193493925888,9256766,60.43
VIAC,22.65625,-0.6249999999999978,84,Paramount Global,29.58,-6.4100018,-0.17810507,87513978,19288940544,13495153,35.99
NAT,22.500000000000007,15.567948717948731,85,Nordic American Tankers Limited,2.19,0.04999995,0.023364463,2514443,423675617,6303789,2.14
CAN,22.126587301587296,3.429629629629627,86,Canaan Inc.,5.01,-0.42999983,-0.07904409,3101922,860848320,4724207,5.44
AUY,21.64999999999999,7.090313852813868,87,Yamana Gold Inc.,5.52,0.1500001,0.02793298,22903702,5322554880,26236837,5.37
ETEK,21.55136054421767,31.19419642857142,88,"Eco-Tek Group, Inc.",0.0025,0.00005,0.020408127,10031619,13311983,19120571,0.00245
PCOR,21.48148148148148,35.58106060606059,89,"Procore Technologies, Inc.",55.73,-2.1000023,-0.03631337,1132950,7357364589,735810,57.83
ZNGA,21.362606837606847,18.81496212121212,90,Zynga Inc.,9.17,0.02999973,0.0032822463,19726722,10378522409,25266119,9.14
BFRI,21.35494505494504,8.794546065748587,91,Biofrontera Inc.,2.46,-0.11999989,-0.04651159,393846,41735588,1599939,2.58
ABB,21.249999999999993,16.296296296296298,92,ABB Ltd,33.37,0.42,0.01275,0,67651235299,3877202,33.31
GALP.LS,21.247222222222216,0,93,"Galp Energia, SGPS, S.A.",11.185,0.02500057,0.0022401947,1669199,9275172864,,11.16
LIFE,21.074161073825493,12.38555555555556,94,"aTyr Pharma, Inc.",5.27,0.09000015,0.017374548,135341,146761792,85000,5.18
TS,20.93604166666667,16.666666666666675,95,Tenaris S.A.,28.85,1.1400013,0.041140428,3899081,17029232640,4270128,27.71
SENS,20.91666666666667,12.860526315789468,96,"Senseonics Holdings, Inc.",1.73,-0.12000001,-0.06486486400000001,4692447,801242371,6333061,1.85
BUD,20.715277777777775,10.56027131782946,97,Anheuser-Busch InBev SA/NV,57.23,1.2,0.02142,0,97330859710,2400454,57.19
ASTR,20.70845003607502,12.801377174821106,98,"Astra Space, Inc.",3.83,0.05999994,0.015915105,4112765,773951360,5432681,3.77
ISBC,20.700000000000006,6.666666666666665,99,"Investors Bancorp, Inc.",15.38,-0.1800003,-0.011568143,1152107,3830220032,1720309,15.56
KPLT,20.44761904761905,25.009999999999998,100,"Katapult Holdings, Inc.",2,-0.00999999,-0.0049751195,947974,194944742,732426,2.01
AABB,20.433989501312343,20.63846099887765,101,Asia Broadband Inc,0.0905,0,0,0,216651994,13247264,0.0905
HOTH,20.13255443886097,10.000000000000009,102,"Hoth Therapeutics, Inc.",0.7968,0.2227,0.3879115,16002763,17462791,125650,0.5741
DD,20.054292929292927,7.22674897119342,103,"DuPont de Nemours, Inc.",72.08,0,0,0,36970371447,3915734,72.49
NAK,20.031707317073177,23.69596805800509,104,Northern Dynasty Minerals Ltd.,0.4295,0.00950003,0.022619112,13593608,227540247,10359334,0.42
AAT,19.999999999999996,27.936111111111096,105,"American Assets Trust, Inc.",36.74,0.2100029,0.005748779000000001,156867,2818156544,408705,36.53
SA,19.999999999999996,5.057142857142849,106,Seabridge Gold Inc.,18.51,-0.22999954,-0.012273187999999999,372201,1463883100,834810,18.74
WSBC,19.999999999999996,-2.500000000000002,107,"WesBanco, Inc.",34.55,0.0699997,0.0020301536,198686,2118288128,228707,34.48
CGEN,19.999999999999996,24.583333333333336,108,Compugen Ltd.,3.25,-0.09999991,-0.02985072,684738,272733269,1547458,3.35
SY,19.999999999999996,27.016666666666666,109,So-Young International Inc.,1.7,-0.04999995,-0.028571399999999997,2542569,178255200,375013,1.75
XAIR,19.999999999999996,27.213888888888892,110,"Beyond Air, Inc.",7.19,-0.04999971,-0.006906038,107783,214487766,130951,7.24
GRBK,19.999999999999996,5.000000000000004,111,"Green Brick Partners, Inc.",22.14,-0.550001,-0.0242398,612505,1123826432,631170,22.69
USIO,19.999999999999996,0,112,"Usio, Inc.",3.5,0.07999992,0.023391790000000003,46456,86658999,60703,3.42
JP,19.999999999999996,25,113,Jupai Holdings Limited,0.55,0,0,0,18542875,27055,0.5306
HMBL,19.899948580371117,14.301704030096897,114,HUMBL Inc,0.135,-0.01089999,-0.07470864299999999,4702789,173191313,18206500,0.1459
KL.TO,19.75,0,115,Kirkland Lake Gold Ltd.,49.71,1.0099983,0.020739186,2985038,13108377600,464552,48.7
APPS,19.615131578947363,9.579218750000006,116,"Digital Turbine, Inc.",38.25,-1.0800018,-0.02746,2300408,3708765952,5791869,39.33
FERN,19.57715608465609,12.982716049382702,117,Fernhill Corp,0.0099,0.0001,0.0102,0,22154232,13903901,0.0098
CCO.TO,19.282407407407387,1.577083333333329,118,Cameco Corporation,35.13,0.47999954,0.0138528,3076696,13991901704,924732,34.65
GGPI,19.238723872387233,14.674642401021721,119,"Gores Guggenheim, Inc.",10.98,-0.12000084,-0.010810887,1237234,879200000,2431341,11.1
TWTR,19.01863573232323,12.965058433059085,120,"Twitter, Inc.",34.12,-0.25,-0.007273785499999999,12426987,27317876584,16886048,34.37
AQN.TO,18.723333333333336,0,121,Algonquin Power & Utilities Corp.,19.31,0.09000015,0.004682630300000001,4443697,13008857088,1133080,19.22
ATOS,18.71666666666667,28.249999999999996,122,"Atossa Therapeutics, Inc.",1.28,-0.06000006,-0.044776163,1085381,162711981,2090445,1.34
REAL,18.637754303599372,8.500833333333336,123,"The RealReal, Inc.",6.77,-0.30999994,-0.043785305000000004,2274677,629984977,3040109,7.08
JAKK,18.599999999999994,44.29999999999998,124,"JAKKS Pacific, Inc.",14.71,-0.43999958,-0.029042878,68430,140652318,143525,15.15
GOGL,18.460786435786435,13.976682692307696,125,Golden Ocean Group Limited,11.93,0.11999989,0.010160869999999999,2782702,2445996032,3550733,11.81
AMPL,18.313271604938276,37.926111111111105,126,"Amplitude, Inc.",18.65,-0.80999947,-0.04162382,873341,1096660396,939578,19.46
CUBV,18.262500000000003,5.000000000000004,127,Cuba Beverage Company,0.0012,0,0,0,3495171,997039,0.0012
ALPP,18.25670697412822,11.964634964890553,128,"Alpine 4 Holdings, Inc.",1.43,-0.24000001,-0.14371257999999998,1250484,212040784,610113,1.67
BNGO,18.173068181818188,16.609122807017542,129,"Bionano Genomics, Inc.",1.94,-0.00999999,-0.0051282,4048113,558952992,8293536,1.95
BKR,18.038291139240492,18.567982456140353,130,Baker Hughes Company,36.74,2.9300003,0.08666076,13964313,38045070000,21479175,33.81
L,18.033620689655173,12.305023809523806,131,Loews Corporation,60.9,-0.12999725,-0.0021300551,950580,15115502592,900162,61.03
RAIL,18.00984234234233,17.70660130718955,132,"FreightCar America, Inc.",4.23,0.26,0.065491185,155179,67297302,68244,3.97
GNUS,17.966014271151877,16.661660130718946,133,"Genius Brands International, Inc.",0.91,-0.00999999,-0.010869553999999998,1833581,273880367,3112903,0.92
OCGN,17.65937040417871,16.19101934101934,134,"Ocugen, Inc.",2.65,0,0,5784604,530638567,12373328,2.65
ACH,17.637907177363687,25.0336999301491,135,Aluminum Corporation of China Limited,15.87,-0.1600008,-0.009981334,155644,15734818816,118256,16.03
FMHI,17.500000000000004,0,136,First Trust Municipal High Income ETF,52.75,-0.11,-0.00208,0,366612606,30623,52.86
ISIG,17.47935457516341,13.770599797365769,137,"Insignia Systems, Inc.",8.25,-0.27000046,-0.031690192,941328,14463173,5617630,8.52
SOLO,17.477176870748302,36.56790422885572,138,Electrameccanica Vehicles Corp.,1.93,-0.06000006,-0.030150783,1211506,218635696,2374002,1.99
ABG,17.436666666666657,10.0155,139,"Asbury Automotive Group, Inc.",185.55,0.40000916,0.00216046,349937,4302496256,418283,185.15
NUE,17.42360119047619,24.187478956228947,140,Nucor Corporation,133.56,3.550003,0.027305615,2634176,35944333312,3852153,130.01
MAPS,17.422480620155035,16.879629629629633,141,"WM Technology, Inc.",5.77,-0.01000023,-0.0017301432999999998,415072,406202617,675705,5.78
CB,17.395833333333343,49.375000000000014,142,Chubb Limited,201.42,-2.5200043,-0.012356596,1696919,85851045888,1479109,203.94
OPEN,17.320400641025646,17.363827355836836,143,Opendoor Technologies Inc.,7.41,-0.07000017,-0.009358312,17516392,4592075194,19761362,7.48
WISH,17.033635881104026,19.19566169828366,144,ContextLogic Inc.,2.06,-0.03999996,-0.019047601,12468476,1182850000,11841894,2.1
ST,16.874999999999996,18.876201923076906,145,Sensata Technologies Holding plc,52.94,-0.18,-0.00339,0,8373661557,2705484,53.69
CPRI,16.7559523809524,2.3410618279569917,146,Capri Holdings Limited,50.2,-0.18999863,-0.003770562,2951518,7410273280,7827730,50.39
VRPX,16.666666666666675,0,147,"Virpax Pharmaceuticals, Inc.",2.13,-0.12,-0.05333,0,24953046,157293,2.25
COIN,16.524679418583908,22.035394126478103,148,"Coinbase Global, Inc.",172.97,-6,-0.033525174,2670643,45300842496,4945198,178.97
